@relation ns.arff

@attribute DATE numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute WVHT numeric
@attribute DPD numeric
@attribute APD numeric
@attribute MWD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute DEWP numeric
@attribute VIS numeric
@attribute TIDE numeric

@data
1341953400,51,1.6,2.6,0.36,14.81,5.56,?,1015.7,11.1,12.2,?,?,?
1341957000,182,7.1,8.9,0.88,5,4.11,?,1016.5,10.2,10.5,?,?,?
1341960600,179,7.7,9.7,1.02,4.17,3.87,?,1016.4,10.3,10.6,?,?,?
1341964200,162,9.4,11.4,1.18,4.55,3.83,?,1016,10,10.5,?,?,?
1341967800,170,8.2,9.7,1.31,5,4,?,1015.7,9.6,10.5,?,?,?
1341971400,168,8.9,11.2,1.49,5,4.24,?,1015.4,9.7,10.5,?,?,?
1341975000,170,9.5,11,1.53,5.56,4.34,?,1015,9.6,10.4,?,?,?
1341978600,166,9.3,11.4,1.71,5.56,4.4,?,1014.8,9.3,10.4,?,?,?
1341982200,149,8.4,9.8,1.73,5.26,4.5,?,1014.3,9.4,10.5,?,?,?
1341985800,146,9.7,12,1.53,5.56,4.34,?,1014.2,9.5,10.4,?,?,?
1341989400,142,10.4,12.7,1.68,5.56,4.47,?,1013.5,9.3,10.3,?,?,?
1341993000,141,12.2,14.3,1.88,5.88,4.54,?,1012.7,9.4,10.3,?,?,?
1341996600,145,12.3,15.2,1.86,5.88,4.5,?,1012.2,9.5,10.1,?,?,?
1342000200,148,12.2,14.4,2.21,6.25,4.73,?,1011.8,9.3,10,?,?,?
1342003800,153,13.2,16.6,2.33,6.67,4.85,?,1010.9,9.4,10.1,?,?,?
1342007400,146,14,17,3.05,6.67,5.29,?,1009.9,9.4,10,?,?,?
1342011000,149,13.8,17.3,3.17,7.14,5.56,?,1009.1,8.9,10,?,?,?
1342014600,147,14.5,17.8,3.56,7.69,5.88,?,1008.6,9,9.9,?,?,?
1342018200,147,13.8,17.5,4.05,7.14,6.12,?,1008.2,9.1,9.8,?,?,?
1342021800,150,14.4,17.8,3.7,9.09,6.11,?,1007.9,9,9.7,?,?,?
1342025400,152,13.8,16.7,3.96,8.33,6.28,?,1007.9,9.1,9.7,?,?,?
1342029000,155,14.3,17.3,4.29,9.09,6.65,?,1007.9,8.9,9.6,?,?,?
1342032600,151,13.4,16.4,4.19,10,6.43,?,1007.9,9,9.6,?,?,?
1342036200,154,14,17.6,4.09,10,6.71,?,1007.9,9.1,9.6,?,?,?
1342039800,152,13.1,15.8,4.22,10,6.69,?,1008.2,8.9,9.6,?,?,?
1342043400,152,13,15.6,4.07,10,6.76,?,1008.1,9,9.6,?,?,?
1342047000,152,13,15.4,4.49,10,6.97,?,1007.9,9.1,9.6,?,?,?
1342050600,149,12.5,14.9,3.94,10,6.64,?,1007.6,9.1,9.6,?,?,?
1342054200,154,12.1,14.1,?,?,?,?,1007.6,9.1,9.6,?,?,?
1342057800,149,11.8,14.8,4.29,10.81,6.79,?,1007.3,9,9.5,?,?,?
1342061400,149,12,14.5,4.28,10,6.86,?,1007.1,9,9.5,?,?,?
1342065000,151,11.8,14.3,4.24,9.09,6.81,?,1006.9,9.2,9.5,?,?,?
1342068600,150,11.3,13.3,3.45,10,6.04,?,1006.6,9.1,9.4,?,?,?
1342072200,147,11,13.6,3.55,9.09,6.13,?,1006.1,9,9.4,?,?,?
1342075800,147,10.8,12.5,3.34,9.09,6.02,?,1006.1,9.1,9.3,?,?,?
1342079400,146,10.7,12.7,3.04,10,5.72,?,1005.6,9.1,9.3,?,?,?
1342083000,143,10.5,12.7,3.24,8.33,6.2,?,1005.2,9.2,9.2,?,?,?
1342086600,145,10.4,12.6,3.02,10,6.06,?,1004.7,9.2,9.2,?,?,?
1342090200,147,9.8,11.5,3.13,9.09,6.2,?,1004.3,9.1,9.2,?,?,?
1342093800,155,9.4,11.2,2.85,8.33,5.89,?,1003.9,9.1,9.2,?,?,?
1342097400,161,9.2,10.7,2.87,9.09,6.05,?,1003.7,9.1,9.2,?,?,?
1342101000,178,8.9,10.6,2.98,8.33,6.08,?,1003.7,9.1,9.2,?,?,?
1342104600,189,9,10.6,2.82,9.09,6,?,1003.9,9,9.2,?,?,?
1342108200,191,8.6,10.4,2.47,8.33,5.82,?,1004.4,9.3,9.2,?,?,?
1342111800,189,8.5,10.3,2.86,9.09,6.05,?,1005,8.9,9.1,?,?,?
1342115400,193,9.6,11.9,2.92,9.09,5.99,?,1005.6,9,9.1,?,?,?
1342119000,193,9.8,11.9,2.65,8.33,5.64,?,1006,9.1,9.1,?,?,?
1342122600,187,9.1,11.1,2.51,8.33,5.71,?,1006.5,8.7,9.1,?,?,?
1342126200,195,8.5,10.2,2.81,9.09,5.82,?,1007.1,9,9.1,?,?,?
1342129800,201,8.2,9.5,2.34,8.33,5.48,?,1007.7,9.1,9,?,?,?
1342133400,210,7.8,9.5,2.39,8.33,5.65,?,1008.1,9.5,9,?,?,?
1342137000,212,6.7,8.3,2.33,7.69,5.59,?,1008.9,9.5,8.9,?,?,?
1342140600,212,7,8.6,2.09,7.14,5.5,?,1009.5,9.6,8.9,?,?,?
1342144200,219,6.5,7.9,2.37,8.33,6.08,?,1009.9,9.6,9,?,?,?
1342147800,227,6.1,7.2,2.12,8.33,5.99,?,1010.5,9.7,9,?,?,?
1342151400,230,5.9,7.1,2.06,7.69,5.8,?,1011.3,9.6,9,?,?,?
1342155000,230,5.3,6.4,2.19,8.33,5.78,?,1012,9.6,9,?,?,?
1342158600,225,5.3,6.4,1.98,7.69,5.64,?,1012.6,9.6,9,?,?,?
1342162200,244,4.3,5.1,2.09,7.14,5.74,?,1013.3,9.7,9,?,?,?
1342165800,264,7,8.1,2.14,7.69,5.76,?,1014.2,9.4,9,?,?,?
1342169400,242,8.1,9.5,1.78,7.69,5.23,?,1015,9.4,9,?,?,?
1342173000,236,6.4,8.7,1.85,7.14,5.23,?,1015.5,9.6,8.9,?,?,?
1342176600,230,5.5,7,1.71,7.69,5.3,?,1016,9.5,9,?,?,?
1342180200,228,5.9,8.3,1.76,7.14,5.42,?,1016.4,9.6,9,?,?,?
1342183800,232,5.2,6.4,1.67,7.69,5.66,?,1016.6,9.8,9,?,?,?
1342187400,223,4.9,5.9,1.6,7.69,5.7,?,1017,9.6,9,?,?,?
1342191000,220,5.2,6.1,1.53,7.69,5.68,?,1017.6,9.6,9,?,?,?
1342194600,224,4.4,5.1,1.6,7.69,5.7,?,1018,9.6,9,?,?,?
1342198200,216,4.5,5.1,1.49,7.14,5.41,?,1018.6,9.5,9.1,?,?,?
1342201800,220,6.3,7.6,1.47,7.14,5.28,?,1019.1,9.4,9.2,?,?,?
1342205400,222,6.1,7.6,1.65,7.69,5.42,?,1019.6,9.3,9.2,?,?,?
1342209000,221,6.3,7,1.55,7.14,5.16,?,1020.1,9.2,9.2,?,?,?
1342212600,224,5.8,7.5,1.56,6.25,5.16,?,1020.7,9.1,9.3,?,?,?
1342216200,220,5.4,6.6,1.49,6.25,5.12,?,1021.4,9.2,9.3,?,?,?
1342219800,233,4.8,6.3,1.4,6.67,4.99,?,1021.6,9.4,9.4,?,?,?
1342223400,241,4.8,5.7,1.4,7.14,5.08,?,1021.9,9.7,9.4,?,?,?
1342227000,235,4.3,5.2,1.21,7.14,4.99,?,1022.3,9.7,9.5,?,?,?
1342230600,236,3.9,4.6,1.13,7.14,5.17,?,1022.6,9.8,9.5,?,?,?
1342234200,239,4,4.7,1.16,7.14,5.27,?,1023.1,10,9.5,?,?,?
1342237800,239,3.4,4.1,1.23,6.67,5.53,?,1023.3,9.9,9.5,?,?,?
1342241400,251,3.7,4.4,1.16,7.14,5.33,?,1023.9,9.9,9.5,?,?,?
1342245000,256,4.3,5.4,1.16,6.67,5.47,?,1024.5,10,9.5,?,?,?
1342248600,258,3.8,5,1.08,6.67,5.58,?,1024.9,10.2,9.5,?,?,?
1342252200,254,4,4.8,1.13,6.25,5.33,?,1025.5,10,9.5,?,?,?
1342255800,251,3.8,4.5,1.08,6.67,5.54,?,1025.9,10.1,9.5,?,?,?
1342259400,257,3.5,4.3,1.1,6.25,5.47,?,1026.3,10.1,9.5,?,?,?
1342263000,250,2.9,3.8,0.99,6.67,5.02,?,1026.6,9.9,9.5,?,?,?
1342266600,251,2.5,3,1.06,6.25,5.5,?,1026.9,9.9,9.5,?,?,?
1342270200,240,2.6,3.9,0.98,6.25,5.44,?,1026.9,9.9,9.4,?,?,?
1342273800,236,2.6,3.9,0.99,6.67,5.45,?,1027.2,10,9.4,?,?,?
1342277400,220,4.3,5.5,1.01,6.25,5.57,?,1027.4,9.8,9.5,?,?,?
1342281000,217,2.3,2.8,1.08,12.9,5.85,?,1027.8,9.7,9.5,?,?,?
1342284600,196,3.8,4.6,0.92,12.9,5.33,?,1027.7,9.6,9.4,?,?,?
1342288200,196,3.4,4,0.9,7.14,5.29,?,1027.9,9.6,9.4,?,?,?
1342291800,168,5.5,6.6,0.9,9.09,5.54,?,1027.4,9.6,9.4,?,?,?
1342295400,168,5.4,6.6,0.95,6.67,5.62,?,1027.1,9.6,9.5,?,?,?
1342299000,150,5.7,7.2,0.94,12.12,5,?,1026.8,9.6,9.5,?,?,?
1342302600,153,6.5,7.7,0.79,6.67,3.97,?,1026.8,9.7,9.5,?,?,?
1342306200,164,7.9,9.5,0.86,6.67,3.84,?,1026.3,9.5,9.6,?,?,?
1342309800,170,8,9.7,1,3.23,3.76,?,1026,8.8,9.5,?,?,?
1342313400,168,8.1,9.5,1.23,4.35,4.02,?,1025.4,9,9.5,?,?,?
1342317000,165,8.5,10.4,1.33,4.55,4.12,?,1024.4,8.8,9.5,?,?,?
1342320600,160,9.1,11.3,1.47,5,4.22,?,1023.6,8.9,9.5,?,?,?
1342324200,151,11.9,14.4,1.6,5.56,4.29,?,1021.6,8.7,9.5,?,?,?
1342327800,147,12.8,15.4,1.83,5.56,4.44,?,1020.2,8.5,9.4,?,?,?
1342331400,151,12.7,14.9,2.07,5.56,4.55,?,1020,8.8,9.3,?,?,?
1342335000,151,12.3,14.7,2.44,5.56,4.87,?,1019.6,9,9.3,?,?,?
1342338600,154,12,14.2,2.38,6.25,4.91,?,1018.9,9.2,9.3,?,?,?
1342342200,157,10.5,12.5,2.35,5.88,4.98,?,1018.2,9.3,9.3,?,?,?
1342345800,169,8.9,10.9,2.13,7.14,4.94,?,1017.6,9.5,9.3,?,?,?
1342349400,178,8.6,10.1,2.05,7.14,5.07,?,1017.3,9.5,9.3,?,?,?
1342353000,193,8.7,10.5,2.2,6.67,5.29,?,1017.3,9.7,9.3,?,?,?
1342356600,211,9.4,11.1,2.13,7.69,5.23,?,1017,9.8,9.3,?,?,?
1342360200,217,9.5,11.4,2.32,7.14,5.49,?,1017.1,9.8,9.3,?,?,?
1342363800,214,10.3,12.2,2.29,7.14,5.39,?,1017.3,9.4,9.2,?,?,?
1342367400,225,11,13.3,2.12,7.69,5.46,?,1017.5,9,9.2,?,?,?
1342371000,229,10,12.6,2.22,7.69,5.22,?,1018,9,9.2,?,?,?
1342374600,220,10,12.7,2.65,8.33,5.71,?,1018.1,9.2,9.2,?,?,?
1342378200,219,10.4,12.2,2.5,7.14,5.39,?,1018.5,9.3,9.2,?,?,?
1342381800,226,10.4,13.2,2.4,8.33,5.33,?,1019,9.5,9.2,?,?,?
1342385400,226,9.9,12.2,2.73,7.14,5.61,?,1019.8,9.6,9.2,?,?,?
1342389000,234,9.8,11.7,2.79,8.33,5.69,?,1020.7,9.5,9.2,?,?,?
1342392600,235,9.1,10.9,3.02,7.69,5.93,?,1021.2,9.7,9.3,?,?,?
1342396200,232,9.7,11.7,2.93,8.33,6.02,?,1021.5,9.5,9.3,?,?,?
1342399800,230,10.3,13.6,3.13,9.09,6.03,?,1022,9.6,9.2,?,?,?
1342403400,232,9.7,13.2,3.21,9.09,6.28,?,1022.5,9.7,9.2,?,?,?
1342407000,237,9.6,11.5,2.77,8.33,6.2,?,1022.8,9.8,9.2,?,?,?
1342410600,243,9.1,10.9,3,10,6.41,?,1023.3,9.8,9.3,?,?,?
1342414200,251,9.3,11.6,2.92,9.09,6.27,?,1023.9,10.1,9.3,?,?,?
1342417800,255,9.2,11.2,3.1,10,6.51,?,1024.3,10,9.2,?,?,?
1342421400,249,9.6,11.9,3.09,10,6.59,?,1024.6,9.8,9.2,?,?,?
1342425000,251,7.7,9.1,3.07,10.81,6.55,?,1025.2,9.7,9.2,?,?,?
1342428600,244,9.6,11.6,3.4,10,6.83,?,1025.3,9.6,9.2,?,?,?
1342432200,242,8.9,10.8,3.28,10.81,6.98,?,1025.9,9.5,9.2,?,?,?
1342435800,250,10,12.7,3.63,10.81,7.22,?,1026.2,9.6,9.2,?,?,?
1342439400,261,10.1,12.4,3.28,11.43,6.79,?,1026.5,9.6,9.3,?,?,?
1342443000,271,10.4,12.8,2.97,8.33,6.46,?,1026.6,9.5,9.4,?,?,?
1342446600,264,8.7,10.6,2.96,11.43,6.25,?,1027.3,9.4,9.4,?,?,?
1342450200,262,9.7,12.5,2.74,7.69,6.32,?,1027.4,9.3,9.4,?,?,?
1342453800,268,9.3,12,2.53,10.81,6.01,?,1027.9,9.5,9.3,?,?,?
1342457400,257,7.9,9.7,2.55,11.43,6.13,?,1028,9.4,9.3,?,?,?
1342461000,254,7.8,9.6,2.59,12.12,6.29,?,1028.3,9.4,9.3,?,?,?
1342464600,258,8,9.3,2.55,12.12,6.22,?,1028.3,9.5,9.3,?,?,?
1342468200,262,7.5,9,2.39,10.81,5.91,?,1028.4,9.4,9.3,?,?,?
1342471800,261,8.1,10.2,2.59,10,6.25,?,1028.6,9.5,9.3,?,?,?
1342475400,264,8.1,9.3,2.5,11.43,6.06,?,1028.6,9.5,9.3,?,?,?
1342479000,269,7.1,8.6,2.47,8.33,6.05,?,1028.8,9.6,9.4,?,?,?
1342482600,270,6.2,7.5,2.22,10.81,5.94,?,1028.7,9.7,9.4,?,?,?
1342486200,272,6.8,8.2,2.46,10.81,6.59,?,1028.8,9.7,9.4,?,?,?
1342489800,276,6.4,8.1,2.13,8.33,6.04,?,1028.6,9.6,9.5,?,?,?
1342493400,281,7.1,8.7,2.11,10.81,6.23,?,1028.4,9.6,9.6,?,?,?
1342497000,261,6.4,7.6,2.04,7.14,5.85,?,1028.1,9.6,9.6,?,?,?
1342500600,254,5.8,7,2.04,10,6.13,?,1027.8,9.6,9.5,?,?,?
1342504200,254,6.1,7.5,1.85,10,5.77,?,1027.6,9.5,9.5,?,?,?
1342507800,258,5,6,1.89,10,5.95,?,1027.2,9.4,9.5,?,?,?
1342511400,255,5.3,6.7,1.8,10,5.88,?,1026.7,9.4,9.5,?,?,?
1342515000,249,4.8,6.1,1.75,10,5.66,?,1026.3,9.4,9.4,?,?,?
1342518600,250,5.7,6.8,1.59,10,5.54,?,1026.2,9.2,9.4,?,?,?
1342522200,245,5,5.9,1.48,10,5.27,?,1025.5,9.3,9.4,?,?,?
1342525800,245,4.8,6.1,1.57,10,5.73,?,1025.2,9.2,9.3,?,?,?
1342529400,247,3.8,4.4,1.47,8.33,5.56,?,1024.8,9.2,9.4,?,?,?
1342533000,247,2.9,3.5,1.38,9.09,5.66,?,1024.3,9.1,9.4,?,?,?
1342536600,233,4.1,4.8,1.39,10,5.53,?,1023.9,8.9,9.4,?,?,?
1342540200,204,4.1,4.8,1.41,9.09,5.75,?,1023,8.8,9.5,?,?,?
1342543800,244,2,3,1.41,9.09,5.66,?,1023.2,8.8,9.5,?,?,?
1342547400,189,3.3,4.1,1.32,5.56,5.53,?,1022.6,8.9,9.4,?,?,?
1342551000,192,2.4,3.1,1.4,8.33,5.72,?,1022.3,9.1,9.4,?,?,?
1342554600,223,1.3,1.8,1.23,9.09,5.3,?,1022.6,9.2,9.5,?,?,?
1342558200,178,1.1,1.5,1.24,7.69,5.35,?,1022.2,9.3,9.6,?,?,?
1342561800,163,2.4,3,1.06,9.09,5.16,?,1021.8,9.2,9.8,?,?,?
1342565400,145,3.2,3.8,1.08,9.09,5.49,?,1021,9,9.9,?,?,?
1342569000,132,4.2,4.8,1.02,7.69,5.6,?,1020.5,9.1,9.8,?,?,?
1342572600,125,6,7,1,6.67,5.52,?,1019.3,9,9.6,?,?,?
1342576200,139,5.7,7,0.94,6.67,4.82,?,1019.4,8.9,9.5,?,?,?
1342579800,136,7.1,8.4,0.86,8.33,4,?,1017.7,9,9.5,?,?,?
1342583400,129,7,8.1,0.91,5.88,3.84,?,1016.7,9.1,9.5,?,?,?
1342587000,124,6.1,7.4,0.99,6.67,3.99,?,1016.2,9.2,9.5,?,?,?
1342590600,119,5.6,6.7,1.01,3.57,4.1,?,1015.5,9.2,9.5,?,?,?
1342594200,124,4.2,4.7,0.98,8.33,4.36,?,1015.3,9.3,9.5,?,?,?
1342597800,121,3.1,4.2,0.96,4.17,4.42,?,1014.9,9.3,9.5,?,?,?
1342601400,125,3.3,3.9,0.98,12.12,4.81,?,1014.6,9.2,9.5,?,?,?
1342605000,128,2.6,3,1.02,5.88,4.71,?,1014.6,9.3,9.5,?,?,?
1342608600,137,2.1,2.5,0.91,6.25,4.78,?,1014.3,9.3,9.5,?,?,?
1342612200,212,2.5,3,0.94,5.88,4.85,?,1014,9.6,9.5,?,?,?
1342615800,220,1.5,2.1,1.01,6.67,4.71,?,1013.6,9.5,9.5,?,?,?
1342619400,180,1.7,2.2,1.1,6.67,4.87,?,1012.9,9.5,9.5,?,?,?
1342623000,173,2,2.7,1.17,7.14,5.12,?,1012.4,9.4,9.5,?,?,?
1342626600,166,3.2,3.8,1.34,6.67,5.41,?,1012,9.4,9.5,?,?,?
1342630200,196,3.3,3.8,1.56,7.14,5.88,?,1011.8,9.4,9.5,?,?,?
1342633800,169,1.7,2.1,1.63,7.14,5.81,?,1010.9,9.3,9.4,?,?,?
1342637400,109,0.8,1.2,1.53,7.14,5.75,?,1010.4,9.3,9.4,?,?,?
1342641000,115,2.7,3.3,1.6,7.69,5.72,?,1009.4,9.3,9.5,?,?,?
1342644600,100,2.2,2.9,1.63,7.69,5.86,?,1008.8,9.3,9.5,?,?,?
1342648200,73,1.9,2.5,1.63,8.33,5.77,?,1008.5,9.3,9.5,?,?,?
1342651800,87,3.8,4.8,1.58,7.69,5.68,?,1007.9,9.5,9.5,?,?,?
1342655400,84,3.4,4.5,1.72,7.69,5.86,?,1007.6,9.5,9.5,?,?,?
1342659000,65,3.4,4.2,1.64,8.33,5.52,?,1007.7,9.6,9.5,?,?,?
1342662600,42,6.8,8.7,1.73,9.09,5.68,?,1007.7,9.8,9.5,?,?,?
1342666200,40,10.9,13.1,2.01,9.09,5.32,?,1008,9.8,9.4,?,?,?
1342669800,35,11.7,14.4,2.16,9.09,5.01,?,1008.7,9.9,9.3,?,?,?
1342673400,27,12.9,16.3,2.16,5.26,4.94,?,1009.5,9.7,9.3,?,?,?
1342677000,29,12.1,14.4,2.23,5.88,5.03,?,1010.6,10.3,9.3,?,?,?
1342680600,23,10.9,13,2.42,5.88,5.22,?,1011.9,10.3,9.3,?,?,?
1342684200,18,11,13.8,2.39,6.25,5.3,?,1012.7,10.3,9.3,?,?,?
1342687800,17,10.5,13,2.61,6.67,5.48,?,1013.5,10.2,9.3,?,?,?
1342691400,21,9.5,11.9,2.67,6.67,5.58,?,1014.3,10.2,9.3,?,?,?
1342695000,19,8.5,10.2,2.39,6.67,5.51,?,1015.2,10.1,9.3,?,?,?
1342698600,23,8.6,11.1,2.39,6.67,5.35,?,1015.8,10,9.3,?,?,?
1342702200,23,9.3,11.3,2.4,6.25,5.52,?,1016.5,10,9.3,?,?,?
1342705800,19,7.8,9.5,2.32,6.67,5.57,?,1016.9,10,9.3,?,?,?
1342709400,13,7.8,9.7,2.08,8.33,5.22,?,1017.4,9.8,9.3,?,?,?
1342713000,15,7.5,9.1,2,7.69,5.32,?,1018.2,9.6,9.3,?,?,?
1342716600,13,6.8,8.4,2.17,7.69,5.66,?,1018.4,9.5,9.3,?,?,?
1342720200,30,5.4,6.8,1.98,7.69,5.44,?,1018.7,9.3,9.3,?,?,?
1342723800,19,5.5,7,2.08,7.14,5.72,?,1018.8,9.3,9.3,?,?,?
1342727400,4,4.2,5.2,1.98,7.14,5.7,?,1019.4,9.3,9.3,?,?,?
1342731000,353,3.2,4.3,2,7.69,6.11,?,1019.5,9.5,9.3,?,?,?
1342734600,336,4,4.7,1.86,8.33,5.99,?,1019.2,9.4,9.4,?,?,?
1342738200,308,2.8,3.9,1.92,7.14,6.18,?,1019.1,8.9,9.5,?,?,?
1342741800,268,3.4,4.7,1.8,7.69,6.23,?,1018.9,8.7,9.6,?,?,?
1342745400,250,3.3,4.8,1.9,7.14,6.2,?,1018.9,8.7,9.6,?,?,?
1342749000,240,4.5,5.5,1.71,8.33,6.19,?,1018.6,8.6,9.7,?,?,?
1342752600,239,4.6,5.8,1.96,8.33,6.38,?,1018.5,8.5,9.6,?,?,?
1342756200,225,3.6,4.5,1.91,8.33,6.23,?,1018.2,8.5,9.6,?,?,?
1342759800,213,3.8,4.5,1.81,8.33,6.42,?,1017.7,8.4,9.7,?,?,?
1342763400,191,4.5,5.2,1.57,7.69,6.28,?,1017.6,8.6,9.7,?,?,?
1342767000,176,4,4.7,1.84,7.69,6.79,?,1017.6,8.8,9.6,?,?,?
1342770600,182,4,4.6,1.71,8.33,6.72,?,1017.3,8.9,9.6,?,?,?
1342774200,192,3.8,4.5,1.8,9.09,6.74,?,1016.7,9.4,9.6,?,?,?
1342777800,205,3.9,4.6,1.8,6.67,6.66,?,1016.5,9.6,9.6,?,?,?
1342781400,188,3.7,4.1,1.63,8.33,6.36,?,1016.2,9.6,9.5,?,?,?
1342785000,199,3.4,4.2,1.82,7.14,6.37,?,1016,9.5,9.5,?,?,?
1342788600,175,3.6,4.3,1.65,7.14,6.04,?,1015.9,9.5,9.5,?,?,?
1342792200,162,4.4,5,1.64,7.69,6.3,?,1015.9,9.5,9.5,?,?,?
1342795800,164,4.9,5.6,1.62,7.14,5.88,?,1015.6,9.6,9.5,?,?,?
1342799400,177,5.4,6.2,1.64,7.14,5.73,?,1015.9,9.6,9.5,?,?,?
1342803000,178,5.1,6,1.61,6.67,5.69,?,1015.9,9.6,9.5,?,?,?
1342806600,168,5.4,6.1,1.56,7.14,5.92,?,1015.8,9.7,9.5,?,?,?
1342810200,176,5.7,6.5,1.57,7.14,5.81,?,1015.7,9.7,9.6,?,?,?
1342813800,172,5.7,6.8,1.34,7.14,5.42,?,1015.5,9.8,9.6,?,?,?
1342817400,185,5.4,6.3,1.39,6.67,5.33,?,1015.5,9.9,9.7,?,?,?
1342821000,174,5.2,6.1,1.33,8.33,5.34,?,1015.5,10,9.8,?,?,?
1342824600,174,5,5.6,1.26,6.25,5.2,?,1015.6,10,9.9,?,?,?
1342828200,177,5.5,6.3,1.26,6.25,5.07,?,1015.6,10.1,10,?,?,?
1342831800,184,4.9,6.5,1.37,8.33,5.34,?,1015.7,10.1,10,?,?,?
1342835400,189,6.1,6.9,1.4,7.69,5.25,?,1015.4,9.7,10.1,?,?,?
1342839000,183,5.3,6.2,1.26,7.14,5.03,?,1015.4,9,10,?,?,?
1342842600,167,5.9,6.6,1.19,7.14,4.75,?,1015.4,8.9,10,?,?,?
1342846200,172,6.5,7.4,1.15,5.88,4.65,?,1015.3,9.1,10,?,?,?
1342849800,164,6.9,7.9,1.18,6.67,4.63,?,1015.3,9.3,10,?,?,?
1342853400,162,7.4,8.5,1.2,7.14,4.7,?,1015.3,9.5,10,?,?,?
1342857000,154,7.6,8.9,1.22,5.56,4.63,?,1014.9,9.5,10,?,?,?
1342860600,162,7.5,8.6,1.22,5.88,4.51,?,1014.9,9.6,9.9,?,?,?
1342864200,161,7.2,8.4,1.29,7.14,4.45,?,1014.8,9.5,9.9,?,?,?
1342867800,166,7.6,9,1.36,8.33,4.59,?,1014.5,9.6,9.9,?,?,?
1342871400,161,8,9.5,1.33,8.33,4.48,?,1014.1,9.6,9.9,?,?,?
1342875000,164,8.2,9.9,1.39,5,4.34,?,1014.1,9.7,9.9,?,?,?
1342878600,159,8.7,10.5,1.35,4.17,4.25,?,1014,9.8,9.8,?,?,?
1342882200,161,8.9,10.6,1.49,4.55,4.28,?,1014.1,9.8,9.8,?,?,?
1342885800,160,8.9,10.6,1.55,4.55,4.27,?,1014.2,9.7,9.8,?,?,?
1342889400,161,9.1,10.4,1.53,4.76,4.29,?,1014.1,9.8,9.7,?,?,?
1342893000,159,9,11.2,1.51,4.76,4.23,?,1014,9.8,9.7,?,?,?
1342896600,159,9.3,11.7,1.47,5,4.3,?,1013.9,9.8,9.7,?,?,?
1342900200,162,9.3,10.7,1.47,4.76,4.19,?,1013.9,9.8,9.7,?,?,?
1342903800,168,9.1,11,1.6,5,4.36,?,1013.8,9.8,9.7,?,?,?
1342907400,164,9.5,11,1.7,5.26,4.47,?,1013.6,9.8,9.7,?,?,?
1342911000,167,8.9,10,1.61,5.56,4.46,?,1013.6,9.8,9.7,?,?,?
1342914600,167,8.5,10.1,1.55,5.56,4.4,?,1013.3,9.8,9.7,?,?,?
1342918200,165,7.7,9.2,1.68,5.56,4.53,?,1013,9.7,9.7,?,?,?
1342921800,164,7.7,9.1,1.65,5.56,4.54,?,1012.7,9.7,9.7,?,?,?
1342925400,171,7.7,9,1.45,5.56,4.38,?,1012.7,9.7,9.7,?,?,?
1342929000,175,7.8,9.3,1.5,5.88,4.53,?,1012.5,9.7,9.7,?,?,?
1342932600,181,7.6,9.3,1.5,5.88,4.62,?,1012.5,9.8,9.7,?,?,?
1342936200,187,7.7,9.2,1.5,5.56,4.56,?,1012.6,9.7,9.7,?,?,?
1342939800,193,7.4,8.6,1.51,5.26,4.53,?,1012.9,9.7,9.8,?,?,?
1342943400,201,7.3,8.9,1.39,5.56,4.6,?,1012.9,9.7,9.8,?,?,?
1342947000,214,6.6,8,1.41,5.26,4.56,?,1013.3,9.7,9.8,?,?,?
1342950600,227,7.6,9,1.48,5.56,4.59,?,1013.7,9.6,9.8,?,?,?
1342954200,227,8.3,10.1,1.61,5.88,4.58,?,1014,9.5,9.8,?,?,?
1342957800,235,7.9,9.4,1.62,5.88,4.71,?,1014.5,9.2,9.7,?,?,?
1342961400,232,7,9,1.63,5.56,4.62,?,1014.8,9.2,9.7,?,?,?
1342965000,213,5.5,6.6,1.67,5.26,4.79,?,1015,9.4,9.7,?,?,?
1342968600,195,5.9,7.2,1.63,5.88,4.94,?,1015.2,9.3,9.7,?,?,?
1342972200,212,6.3,7.5,1.62,5.56,5,?,1015.8,9.6,9.9,?,?,?
1342975800,218,7.6,8.8,1.56,5.56,4.89,?,1016,9.6,10,?,?,?
1342979400,208,6.7,8,1.52,5.88,5.1,?,1016.6,9.6,10.1,?,?,?
1342983000,212,6.2,7.5,1.67,10.81,5.52,?,1017,9.9,10.2,?,?,?
1342986600,215,5.7,6.6,1.63,6.25,5.13,?,1017.3,9.8,10.2,?,?,?
1342990200,210,5.6,7.1,1.71,5.88,5.66,?,1017.8,10,10.2,?,?,?
1342993800,214,5.3,6.3,1.8,5.88,5.58,?,1018.4,9.9,10.1,?,?,?
1342997400,232,5.1,6.3,1.77,9.09,5.53,?,1018.7,10.2,10.1,?,?,?
1343001000,224,4.8,5.7,1.62,7.69,5.53,?,1019.2,10.3,10.1,?,?,?
1343004600,229,4.6,5.6,1.73,5.26,5.55,?,1019.5,9.9,10.2,?,?,?
1343008200,228,4.5,5.2,1.67,5.88,5.37,?,1019.9,10.1,10.5,?,?,?
1343011800,244,4.9,6.1,1.63,10,5.44,?,1020.3,10,10.5,?,?,?
1343015400,231,4,4.8,1.45,5.88,5.28,?,1020.9,10.1,10.6,?,?,?
