#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2013 06 04 13 50 999  5.7  6.7  1.79  8.33  5.52 999 1005.0 999.0   7.2 999.0 99.0 99.00
2013 06 04 14 50 999  5.5  6.5  1.81  7.69  5.44 999 1005.0 999.0   7.2 999.0 99.0 99.00
2013 06 04 15 50 999  5.9  6.9  1.91  8.33  5.73 999 1005.0 999.0   7.2 999.0 99.0 99.00
2013 06 04 16 50 999  6.0  7.0  1.77  7.69  5.41 999 1005.0 999.0   7.2 999.0 99.0 99.00
2013 06 04 17 50 999  6.4  7.3  1.56  9.09  5.40 999 1005.1 999.0   7.2 999.0 99.0 99.00
2013 06 04 18 50 999  2.6  3.3  1.51  9.09  5.56 999 1005.2 999.0   7.2 999.0 99.0 99.00
2013 06 04 19 50 999  2.6  3.4  1.55  9.09  5.91 999 1005.2 999.0   7.3 999.0 99.0 99.00
2013 06 04 20 50 999  4.0  4.7  1.51  8.33  5.87 999 1005.3 999.0   7.3 999.0 99.0 99.00
2013 06 04 21 50 999  4.4  5.5  1.79  9.09  6.65 999 1005.5 999.0   7.3 999.0 99.0 99.00
2013 06 04 22 50 999  4.7  5.6  1.90  8.33  6.89 999 1006.0 999.0   7.4 999.0 99.0 99.00
2013 06 04 23 50 999  4.4  5.4  1.80 10.00  6.46 999 1006.4 999.0   7.4 999.0 99.0 99.00
2013 06 05 00 50 999  4.7  5.5  1.80  8.33  6.41 999 1006.7 999.0   7.4 999.0 99.0 99.00
2013 06 05 01 50 999  5.2  6.1  1.97  9.09  6.55 999 1006.9 999.0   7.5 999.0 99.0 99.00
2013 06 05 02 50 999  4.1  4.8  2.16  8.33  6.59 999 1007.2 999.0   7.5 999.0 99.0 99.00
2013 06 05 03 50 999  4.3  5.3  2.13  9.09  6.36 999 1007.5 999.0   7.5 999.0 99.0 99.00
2013 06 05 04 50 999  4.5  5.5  1.88  9.09  6.13 999 1008.0 999.0   7.5 999.0 99.0 99.00
2013 06 05 05 50 999  4.2  5.0  1.86 10.00  6.01 999 1008.4 999.0   7.5 999.0 99.0 99.00
2013 06 05 06 50 999  4.2  5.0  1.71  8.33  6.03 999 1009.0 999.0   7.5 999.0 99.0 99.00
2013 06 05 07 50 999  5.2  6.1  1.67  7.69  6.15 999 1009.5 999.0   7.5 999.0 99.0 99.00
2013 06 05 08 50 999  5.8  6.6  1.68 10.00  6.09 999 1010.1 999.0   7.5 999.0 99.0 99.00
2013 06 05 09 50 999  5.9  6.7  1.79 10.00  6.19 999 1010.5 999.0   7.4 999.0 99.0 99.00
2013 06 05 10 50 999  5.7  6.7  1.74  8.33  6.15 999 1011.1 999.0   7.3 999.0 99.0 99.00
2013 06 05 11 50 999  5.6  6.6  1.73  9.09  6.49 999 1011.5 999.0   7.3 999.0 99.0 99.00
2013 06 05 12 50 999  5.0  5.9  1.73  8.33  6.32 999 1011.8 999.0   7.3 999.0 99.0 99.00
2013 06 05 13 50 999  4.4  5.1  1.84  9.09  6.53 999 1012.2 999.0   7.3 999.0 99.0 99.00
2013 06 05 14 50 999  3.5  4.3  1.77  8.33  6.39 999 1012.3 999.0   7.4 999.0 99.0 99.00
2013 06 05 15 50 999  2.7  3.4  1.78  9.09  6.73 999 1012.4 999.0   7.4 999.0 99.0 99.00
2013 06 05 16 50 999  2.1  2.7  1.79  9.09  6.37 999 1012.6 999.0   7.4 999.0 99.0 99.00
2013 06 05 17 50 999  1.5  2.2  1.61  8.33  6.07 999 1012.9 999.0   7.4 999.0 99.0 99.00
2013 06 05 18 50 999  2.9  3.8  1.52  9.09  5.88 999 1013.0 999.0   7.5 999.0 99.0 99.00
2013 06 05 19 50 999  3.6  4.8  1.71  9.09  6.42 999 1013.1 999.0   7.5 999.0 99.0 99.00
2013 06 05 20 50 999  3.3  3.9  1.72  9.09  6.58 999 1013.0 999.0   7.5 999.0 99.0 99.00
2013 06 05 21 50 999  3.6  4.3  1.65  9.09  6.54 999 1012.9 999.0   7.6 999.0 99.0 99.00
2013 06 05 22 50 999  5.2  6.0  1.51  8.33  6.23 999 1012.8 999.0   7.6 999.0 99.0 99.00
2013 06 05 23 50 999  5.0  5.8  1.53  8.33  6.26 999 1012.4 999.0   7.6 999.0 99.0 99.00
2013 06 06 00 50 999  6.1  7.2  1.54  7.69  6.41 999 1011.7 999.0   7.7 999.0 99.0 99.00
2013 06 06 01 50 999  8.0  9.5  1.42  8.33  5.58 999 1010.9 999.0   7.7 999.0 99.0 99.00
2013 06 06 02 50 999  9.1 10.6  1.46  9.09  5.21 999 1009.8 999.0   7.6 999.0 99.0 99.00
2013 06 06 03 50 999  9.8 11.9  1.48  9.09  4.64 999 1008.8 999.0   7.5 999.0 99.0 99.00
2013 06 06 04 50 999 10.9 13.2  1.51  8.33  4.40 999 1007.8 999.0   7.5 999.0 99.0 99.00
2013 06 06 05 50 999 11.8 13.8  1.64  4.35  4.31 999 1006.8 999.0   7.4 999.0 99.0 99.00
2013 06 06 06 50 999 12.2 14.3  1.84  5.00  4.35 999 1006.3 999.0   7.3 999.0 99.0 99.00
2013 06 06 07 50 999 12.6 14.9  1.93  5.26  4.31 999 1005.2 999.0   7.2 999.0 99.0 99.00
2013 06 06 08 50 999 13.1 16.0  2.19  5.26  4.62 999 1004.3 999.0   7.1 999.0 99.0 99.00
2013 06 06 09 50 999 12.9 15.3 99.00 99.00 99.00 999 1003.5 999.0   7.1 999.0 99.0 99.00
2013 06 06 10 50 999 13.5 16.7  2.44  5.88  5.00 999 1002.5 999.0   7.0 999.0 99.0 99.00
2013 06 06 11 50 999 13.2 15.8  2.61  6.67  5.22 999 1001.7 999.0   7.0 999.0 99.0 99.00
2013 06 06 12 50 999 13.4 16.8  2.72  7.14  5.35 999 1000.8 999.0   7.0 999.0 99.0 99.00
2013 06 06 13 50 999 13.2 16.6  2.93  7.69  5.64 999 1000.0 999.0   7.0 999.0 99.0 99.00
2013 06 06 14 50 999 14.3 16.9  3.33  7.69  5.89 999  999.2 999.0   6.9 999.0 99.0 99.00
2013 06 06 15 50 999 14.1 18.2  3.79  7.69  6.13 999  998.5 999.0   6.9 999.0 99.0 99.00
2013 06 06 16 50 999 14.1 16.7  3.42  7.69  6.00 999  997.9 999.0   6.9 999.0 99.0 99.00
2013 06 06 17 50 999 14.2 17.6 99.00 99.00 99.00 999  997.6 999.0   6.9 999.0 99.0 99.00
2013 06 06 18 50 999 13.7 16.0  3.72  8.33  6.01 999  997.4 999.0   6.8 999.0 99.0 99.00
2013 06 06 19 50 999 13.9 18.2  3.87  8.33  6.27 999  997.0 999.0   6.8 999.0 99.0 99.00
2013 06 06 20 50 999 13.3 15.8  4.05  8.33  6.45 999  996.8 999.0   6.8 999.0 99.0 99.00
2013 06 06 21 50 999 13.8 17.0  3.93  8.33  6.39 999  996.4 999.0   6.8 999.0 99.0 99.00
2013 06 06 22 50 999 13.1 16.8  3.93  9.09  6.51 999  996.2 999.0   6.8 999.0 99.0 99.00
2013 06 06 23 50 999 13.1 16.4  4.16  8.33  6.72 999  996.2 999.0   6.7 999.0 99.0 99.00
2013 06 07 00 50 999 12.1 15.1  3.81  9.09  6.65 999  996.1 999.0   6.7 999.0 99.0 99.00
2013 06 07 01 50 999 13.0 16.3  4.49  9.09  7.32 999  996.1 999.0   6.7 999.0 99.0 99.00
2013 06 07 02 50 999 12.2 16.6  4.95 14.81  7.93 999  996.1 999.0   6.7 999.0 99.0 99.00
2013 06 07 03 50 999 12.1 14.7  4.97 12.90  7.73 999  996.4 999.0   6.7 999.0 99.0 99.00
2013 06 07 04 50 999 11.5 15.2  4.78 13.79  7.63 999  997.1 999.0   6.6 999.0 99.0 99.00
2013 06 07 05 50 999 10.4 13.4  4.70 14.81  7.57 999  997.7 999.0   6.6 999.0 99.0 99.00
2013 06 07 06 50 999 10.4 13.5  4.07 10.00  6.91 999  998.4 999.0   6.6 999.0 99.0 99.00
2013 06 07 07 50 999 10.5 13.1 99.00 99.00 99.00 999  998.8 999.0   6.6 999.0 99.0 99.00
2013 06 07 08 50 999 10.0 12.5  3.76 10.81  6.89 999  999.3 999.0   6.6 999.0 99.0 99.00
2013 06 07 09 50 999  9.3 11.2  3.92  9.09  7.11 999  999.8 999.0   6.6 999.0 99.0 99.00
2013 06 07 10 50 999  9.3 11.9  4.17  9.09  7.33 999 1000.3 999.0   6.6 999.0 99.0 99.00
2013 06 07 11 50 999  9.5 11.8  4.08 10.00  7.32 999 1000.9 999.0   6.6 999.0 99.0 99.00
2013 06 07 12 50 999  8.5 11.3  3.80  9.09  7.43 999 1001.5 999.0   6.6 999.0 99.0 99.00
2013 06 07 13 50 999  6.6  8.2  3.61 13.79  7.37 999 1002.0 999.0   6.6 999.0 99.0 99.00
2013 06 07 14 50 999  5.5  7.3  3.57 10.00  7.10 999 1002.3 999.0   6.6 999.0 99.0 99.00
2013 06 07 15 50 999  3.4  5.0  3.67 12.12  7.60 999 1003.1 999.0   6.6 999.0 99.0 99.00
2013 06 07 16 50 999  7.9  9.4  3.62 10.81  7.46 999 1004.0 999.0   6.6 999.0 99.0 99.00
2013 06 07 17 50 999  6.3  8.8  3.59 10.00  7.63 999 1005.3 999.0   6.6 999.0 99.0 99.00
2013 06 07 18 50 999  5.3  6.9  3.61 11.43  7.85 999 1006.1 999.0   6.7 999.0 99.0 99.00
2013 06 07 19 50 999  5.1  6.5  3.54 12.12  7.79 999 1006.8 999.0   6.7 999.0 99.0 99.00
2013 06 07 20 50 999  5.5  7.2  3.28  9.09  7.39 999 1007.2 999.0   6.8 999.0 99.0 99.00
2013 06 07 21 50 999  5.6  7.0  3.18  9.09  7.46 999 1007.8 999.0   6.8 999.0 99.0 99.00
2013 06 07 22 50 999  4.5  5.7  3.00 11.43  7.35 999 1008.7 999.0   6.9 999.0 99.0 99.00
2013 06 07 23 50 999  4.6  6.1  3.04 12.12  7.47 999 1009.2 999.0   6.9 999.0 99.0 99.00
2013 06 08 00 50 999  5.0  6.1  2.77 11.43  7.47 999 1009.5 999.0   6.9 999.0 99.0 99.00
2013 06 08 01 50 999  5.0  6.3  2.70 10.00  7.20 999 1009.7 999.0   6.9 999.0 99.0 99.00
2013 06 08 02 50 999  5.7  6.9  2.63  8.33  7.08 999 1010.0 999.0   6.9 999.0 99.0 99.00
2013 06 08 03 50 999  6.0  7.5  2.60  8.33  6.99 999 1010.4 999.0   6.9 999.0 99.0 99.00
2013 06 08 04 50 999  6.1  7.1  2.34  8.33  6.70 999 1011.0 999.0   6.9 999.0 99.0 99.00
2013 06 08 05 50 999  5.5  6.7  2.25 10.81  6.55 999 1011.6 999.0   6.9 999.0 99.0 99.00
2013 06 08 06 50 999  5.5  6.6  2.12 10.81  6.46 999 1012.2 999.0   6.9 999.0 99.0 99.00
2013 06 08 07 50 999  5.3  6.6  2.09 10.81  6.41 999 1012.9 999.0   6.9 999.0 99.0 99.00
2013 06 08 08 50 999  6.0  7.4  1.90 11.43  6.00 999 1013.3 999.0   6.9 999.0 99.0 99.00
2013 06 08 09 50 999  5.7  7.0  1.79 10.81  6.01 999 1013.8 999.0   6.9 999.0 99.0 99.00
2013 06 08 10 50 999  7.0  8.7  1.74 10.00  6.00 999 1014.3 999.0   6.9 999.0 99.0 99.00
2013 06 08 11 50 999  5.7  7.0  1.67 10.81  5.81 999 1014.9 999.0   6.8 999.0 99.0 99.00
2013 06 08 12 50 999  5.5  6.4  1.56 10.00  5.84 999 1015.3 999.0   6.8 999.0 99.0 99.00
2013 06 08 13 50 999  7.3  8.6  1.60  9.09  5.71 999 1015.8 999.0   6.8 999.0 99.0 99.00
2013 06 08 14 50 999  7.5  9.1  1.73  8.33  5.79 999 1016.5 999.0   6.8 999.0 99.0 99.00
2013 06 08 15 50 999  7.5  9.0  1.55 10.00  5.23 999 1017.1 999.0   6.8 999.0 99.0 99.00
2013 06 08 16 50 999  6.3  7.5  1.62  9.09  5.39 999 1017.7 999.0   6.8 999.0 99.0 99.00
2013 06 08 17 50 999  5.8  7.1  1.61 10.00  5.44 999 1018.4 999.0   6.8 999.0 99.0 99.00
2013 06 08 18 50 999  6.6  7.8  1.61  9.09  5.73 999 1019.0 999.0   6.8 999.0 99.0 99.00
2013 06 08 19 50 999  6.4  7.7  1.38  8.33  4.93 999 1019.8 999.0   6.8 999.0 99.0 99.00
2013 06 08 20 50 999  5.3  6.2  1.35  9.09  5.30 999 1020.4 999.0   6.9 999.0 99.0 99.00
2013 06 08 21 50 999  5.7  6.7  1.44 17.39  5.95 999 1021.0 999.0   7.0 999.0 99.0 99.00
2013 06 08 22 50 999  5.7  6.9  1.19 10.00  5.15 999 1021.5 999.0   7.0 999.0 99.0 99.00
2013 06 08 23 50 999  5.5  6.4  1.30 17.39  5.62 999 1022.1 999.0   7.1 999.0 99.0 99.00
2013 06 09 00 50 999  5.5  6.4  1.48 17.39  6.66 999 1022.8 999.0   7.1 999.0 99.0 99.00
2013 06 09 01 50 999  4.6  5.6  1.55 17.39  7.52 999 1023.0 999.0   7.2 999.0 99.0 99.00
2013 06 09 02 50 999  4.7  5.6  1.14 10.00  5.45 999 1023.4 999.0   7.2 999.0 99.0 99.00
2013 06 09 03 50 999  5.3  6.3  1.34 10.00  6.24 999 1023.8 999.0   7.2 999.0 99.0 99.00
2013 06 09 04 50 999  5.6  6.7  1.15  8.33  5.37 999 1024.0 999.0   7.2 999.0 99.0 99.00
2013 06 09 05 50 999  6.2  7.5  1.29 17.39  6.06 999 1024.2 999.0   7.1 999.0 99.0 99.00
2013 06 09 06 50 999  5.4  6.4  1.13  9.09  5.12 999 1024.6 999.0   7.1 999.0 99.0 99.00
2013 06 09 07 50 999  5.9  7.0  1.48 17.39  6.47 999 1024.7 999.0   7.1 999.0 99.0 99.00
2013 06 09 08 50 999  6.1  7.4  1.47 17.39  6.14 999 1024.9 999.0   7.1 999.0 99.0 99.00
2013 06 09 09 50 999  6.9  8.0  1.16  9.09  4.71 999 1025.2 999.0   7.1 999.0 99.0 99.00
2013 06 09 10 50 999  6.9  8.1  1.25  8.33  4.71 999 1025.0 999.0   7.0 999.0 99.0 99.00
2013 06 09 11 50 999  7.3  9.2  1.40 16.00  5.29 999 1024.9 999.0   7.0 999.0 99.0 99.00
2013 06 09 12 50 999  8.1  9.8  1.60 16.00  5.25 999 1024.7 999.0   7.0 999.0 99.0 99.00
2013 06 09 13 50 999  8.5 10.0  1.40 16.00  4.80 999 1024.7 999.0   7.0 999.0 99.0 99.00
2013 06 09 14 50 999  7.7  9.2  1.59 16.00  4.99 999 1024.7 999.0   7.0 999.0 99.0 99.00
2013 06 09 15 50 999  6.4  7.6  1.47 17.39  5.20 999 1024.9 999.0   7.0 999.0 99.0 99.00
2013 06 09 16 50 999  5.9  7.0  1.53 17.39  5.61 999 1025.2 999.0   7.0 999.0 99.0 99.00
2013 06 09 17 50 999  6.5  7.4  1.49 17.39  5.90 999 1025.4 999.0   7.0 999.0 99.0 99.00
2013 06 09 18 50 999  6.1  6.9  1.26 16.00  5.08 999 1025.8 999.0   7.1 999.0 99.0 99.00
2013 06 09 19 50 999  7.3  8.7  1.49 16.00  5.84 999 1025.9 999.0   7.1 999.0 99.0 99.00
2013 06 09 20 50 999  7.0  8.2  1.43 16.00  5.48 999 1026.2 999.0   7.1 999.0 99.0 99.00
2013 06 09 21 50 999  7.5  9.0  1.31  8.33  4.70 999 1026.5 999.0   7.1 999.0 99.0 99.00
2013 06 09 22 50 999  8.0  9.7  1.47  9.09  4.88 999 1026.8 999.0   7.2 999.0 99.0 99.00
2013 06 09 23 50 999  8.7 10.1  1.44  7.69  4.76 999 1026.8 999.0   7.2 999.0 99.0 99.00
2013 06 10 00 50 999  8.5 10.0  1.64  7.14  4.77 999 1027.1 999.0   7.2 999.0 99.0 99.00
2013 06 10 01 50 999  8.9 10.6  1.71  5.88  4.82 999 1027.1 999.0   7.3 999.0 99.0 99.00
2013 06 10 02 50 999  8.6 10.4  1.86 16.00  5.16 999 1027.1 999.0   7.3 999.0 99.0 99.00
2013 06 10 03 50 999  8.7 10.5  1.72  6.67  4.73 999 1027.3 999.0   7.3 999.0 99.0 99.00
2013 06 10 04 50 999  8.6 10.1  1.77  7.14  4.73 999 1027.3 999.0   7.3 999.0 99.0 99.00
2013 06 10 05 50 999  8.2  9.7  1.77  7.14  4.91 999 1027.2 999.0   7.3 999.0 99.0 99.00
2013 06 10 06 50 999  8.1  9.6  1.76  6.67  5.00 999 1027.5 999.0   7.3 999.0 99.0 99.00
2013 06 10 07 50 999  8.0  9.3  1.69  7.14  5.06 999 1027.6 999.0   7.2 999.0 99.0 99.00
2013 06 10 08 50 999  8.1  9.5  1.83  7.14  5.22 999 1027.5 999.0   7.2 999.0 99.0 99.00
2013 06 10 09 50 999  8.1  9.9  1.72  7.14  5.10 999 1027.3 999.0   7.2 999.0 99.0 99.00
2013 06 10 10 50 999  8.9 10.6  1.62  6.67  4.83 999 1027.1 999.0   7.2 999.0 99.0 99.00
2013 06 10 11 50 999  8.6 10.2  1.81  7.14  5.24 999 1027.1 999.0   7.1 999.0 99.0 99.00
2013 06 10 12 50 999  9.0 11.1  1.89  7.14  5.09 999 1027.0 999.0   7.1 999.0 99.0 99.00
2013 06 10 13 50 999  8.8 11.4  1.97  6.67  5.08 999 1027.0 999.0   7.1 999.0 99.0 99.00
2013 06 10 14 50 999  9.3 10.5  1.79  6.67  4.80 999 1026.8 999.0   7.1 999.0 99.0 99.00
2013 06 10 15 50 999  8.3  9.9  1.85  7.14  4.91 999 1026.8 999.0   7.1 999.0 99.0 99.00
2013 06 10 16 50 999  8.5 10.6  1.93  6.67  4.94 999 1026.6 999.0   7.1 999.0 99.0 99.00
2013 06 10 17 50 999  7.1  8.4  1.71  7.14  5.06 999 1026.5 999.0   7.1 999.0 99.0 99.00
2013 06 10 18 50 999  6.8  8.0  1.69  7.14  5.10 999 1026.5 999.0   7.2 999.0 99.0 99.00
2013 06 10 19 50 999  4.8  6.1  1.74  6.67  5.36 999 1026.6 999.0   7.2 999.0 99.0 99.00
2013 06 10 20 50 999  5.3  6.3  1.67  7.14  5.52 999 1026.2 999.0   7.2 999.0 99.0 99.00
2013 06 10 21 50 999  5.6  6.7  1.58  6.67  5.69 999 1026.1 999.0   7.3 999.0 99.0 99.00
2013 06 10 22 50 999  5.8  6.8  1.72  7.14  5.83 999 1026.0 999.0   7.4 999.0 99.0 99.00
2013 06 10 23 50 999  5.2  6.6  1.57  6.67  5.27 999 1025.8 999.0   7.4 999.0 99.0 99.00
2013 06 11 00 50 999  4.5  5.4  1.47  7.14  5.29 999 1025.4 999.0   7.4 999.0 99.0 99.00
2013 06 11 01 50 999  4.7  5.7  1.53  6.67  5.62 999 1025.2 999.0   7.4 999.0 99.0 99.00
2013 06 11 02 50 999  3.6  4.2  1.49  7.14  5.45 999 1024.9 999.0   7.4 999.0 99.0 99.00
2013 06 11 03 50 999  3.9  4.5  1.42  7.14  5.52 999 1024.6 999.0   7.4 999.0 99.0 99.00
2013 06 11 04 50 999  5.3  6.1  1.39  7.14  5.52 999 1024.3 999.0   7.5 999.0 99.0 99.00
2013 06 11 05 50 999  5.4  6.4  1.33  7.14  5.39 999 1024.2 999.0   7.5 999.0 99.0 99.00
2013 06 11 06 50 999  5.8  6.7  1.52  7.14  5.64 999 1024.1 999.0   7.4 999.0 99.0 99.00
2013 06 11 07 50 999  5.8  6.7  1.61  7.14  5.61 999 1024.0 999.0   7.4 999.0 99.0 99.00
2013 06 11 08 50 999  6.4  7.4  1.68  6.67  5.57 999 1023.7 999.0   7.4 999.0 99.0 99.00
2013 06 11 09 50 999  7.2  8.4  1.52  7.14  5.33 999 1023.5 999.0   7.4 999.0 99.0 99.00
2013 06 11 10 50 999  7.5  8.7  1.55  7.14  5.07 999 1023.0 999.0   7.3 999.0 99.0 99.00
2013 06 11 11 50 999  6.8  7.9  1.55  7.14  5.02 999 1022.9 999.0   7.3 999.0 99.0 99.00
2013 06 11 12 50 999  7.1  8.1  1.55  6.67  4.95 999 1022.5 999.0   7.2 999.0 99.0 99.00
2013 06 11 13 50 999  7.5  8.6  1.44  7.14  4.81 999 1022.5 999.0   7.3 999.0 99.0 99.00
2013 06 11 14 50 999  8.0  9.7  1.55  6.67  4.73 999 1022.3 999.0   7.3 999.0 99.0 99.00
2013 06 11 15 50 999  7.0  8.2  1.49  6.67  4.77 999 1022.3 999.0   7.3 999.0 99.0 99.00
2013 06 11 16 50 999  7.1  8.4  1.42  6.25  4.72 999 1022.2 999.0   7.3 999.0 99.0 99.00
2013 06 11 17 50 999  8.5 10.0  1.45  5.88  4.63 999 1022.0 999.0   7.3 999.0 99.0 99.00
2013 06 11 18 50 999  8.1  9.4  1.58  6.67  4.83 999 1021.8 999.0   7.3 999.0 99.0 99.00
2013 06 11 19 50 999  7.5  9.2  1.48  6.67  4.64 999 1021.7 999.0   7.4 999.0 99.0 99.00
2013 06 11 20 50 999  6.9  8.0  1.43  6.25  4.74 999 1021.6 999.0   7.4 999.0 99.0 99.00
2013 06 11 21 50 999  7.0  8.0  1.47  5.88  4.86 999 1021.5 999.0   7.5 999.0 99.0 99.00
2013 06 11 22 50 999  7.5  9.6  1.34  6.25  4.54 999 1021.5 999.0   7.5 999.0 99.0 99.00
2013 06 11 23 50 999  6.9  8.1  1.49  6.67  4.93 999 1021.3 999.0   7.5 999.0 99.0 99.00
2013 06 12 00 50 999  7.9  9.7  1.47  6.67  4.76 999 1021.3 999.0   7.6 999.0 99.0 99.00
2013 06 12 01 50 999  9.0 10.8  1.47  7.14  4.65 999 1021.3 999.0   7.6 999.0 99.0 99.00
2013 06 12 02 50 999  9.0 10.6  1.67  6.25  4.75 999 1021.2 999.0   7.5 999.0 99.0 99.00
2013 06 12 03 50 999  9.3 10.9  1.59  6.25  4.66 999 1021.1 999.0   7.5 999.0 99.0 99.00
2013 06 12 04 50 999  7.9  9.9  1.69  6.67  4.69 999 1020.9 999.0   7.5 999.0 99.0 99.00
2013 06 12 05 50 999  8.0  9.5  1.63  5.88  4.76 999 1021.1 999.0   7.5 999.0 99.0 99.00
2013 06 12 06 50 999  8.9 10.9  1.63  6.67  4.87 999 1021.4 999.0   7.5 999.0 99.0 99.00
2013 06 12 07 50 999  9.1 10.5  1.61  6.25  4.73 999 1021.3 999.0   7.5 999.0 99.0 99.00
2013 06 12 08 50 999  8.7 10.3  1.66  6.67  4.88 999 1021.1 999.0   7.5 999.0 99.0 99.00
2013 06 12 09 50 999  9.4 11.4  1.73  6.67  4.84 999 1021.1 999.0   7.4 999.0 99.0 99.00
2013 06 12 10 50 999  8.8 10.4  1.88  6.67  4.90 999 1020.9 999.0   7.4 999.0 99.0 99.00
2013 06 12 11 50 999  9.4 11.2  1.91  5.88  4.85 999 1021.0 999.0   7.4 999.0 99.0 99.00
2013 06 12 12 50 999  8.5 10.4  1.92  6.67  4.96 999 1020.8 999.0   7.4 999.0 99.0 99.00
2013 06 12 13 50 999  8.9 10.4  1.83  7.14  4.95 999 1020.8 999.0   7.4 999.0 99.0 99.00
2013 06 12 14 50 999  8.0 10.2  1.85  6.67  4.87 999 1020.7 999.0   7.4 999.0 99.0 99.00
2013 06 12 15 50 999  6.8  8.8  1.82  6.67  4.83 999 1020.7 999.0   7.4 999.0 99.0 99.00
2013 06 12 16 50 999  8.2 10.0  1.82  6.67  4.91 999 1021.0 999.0   7.4 999.0 99.0 99.00
2013 06 12 17 50 999  7.5  9.0  1.56  6.67  4.69 999 1021.0 999.0   7.4 999.0 99.0 99.00
2013 06 12 18 50 999  5.9  7.2  1.72  6.67  4.93 999 1021.1 999.0   7.4 999.0 99.0 99.00
2013 06 12 19 50 999  7.3  8.5  1.60  7.14  5.02 999 1020.8 999.0   7.4 999.0 99.0 99.00
2013 06 12 20 50 999  7.4  9.1  1.50  6.67  4.95 999 1020.9 999.0   7.4 999.0 99.0 99.00
2013 06 12 21 50 999  6.5  7.9  1.51  6.67  4.79 999 1020.8 999.0   7.5 999.0 99.0 99.00
2013 06 12 22 50 999  6.2  7.3  1.45  5.88  4.80 999 1020.5 999.0   7.5 999.0 99.0 99.00
2013 06 12 23 50 999  5.6  6.7  1.39  6.67  4.72 999 1020.3 999.0   7.6 999.0 99.0 99.00
2013 06 13 00 50 999  4.5  5.4  1.24  6.67  4.57 999 1019.8 999.0   7.6 999.0 99.0 99.00
2013 06 13 01 50 999  5.2  6.1  1.26  6.25  4.60 999 1019.4 999.0   7.7 999.0 99.0 99.00
2013 06 13 02 50 999  6.3  8.4  1.23  6.25  4.41 999 1018.9 999.0   7.8 999.0 99.0 99.00
2013 06 13 03 50 999  6.8  7.8  1.12  6.25  4.15 999 1018.4 999.0   7.7 999.0 99.0 99.00
2013 06 13 04 50 999  6.5  7.8  1.00  5.88  4.06 999 1018.2 999.0   7.8 999.0 99.0 99.00
2013 06 13 05 50 999  6.3  7.1  0.99  6.25  4.18 999 1017.9 999.0   7.7 999.0 99.0 99.00
2013 06 13 06 50 999  5.9  7.0  0.93  4.35  4.10 999 1017.9 999.0   7.7 999.0 99.0 99.00
2013 06 13 07 50 999  5.5  6.4  0.91  5.88  4.20 999 1017.7 999.0   7.7 999.0 99.0 99.00
2013 06 13 08 50 999  4.9  5.8  0.88  5.88  4.23 999 1017.5 999.0   7.7 999.0 99.0 99.00
2013 06 13 09 50 999  4.9  5.6  0.91  4.76  4.25 999 1017.2 999.0   7.7 999.0 99.0 99.00
2013 06 13 10 50 999  4.2  5.0  0.93  5.00  4.27 999 1016.9 999.0   7.7 999.0 99.0 99.00
2013 06 13 11 50 999  4.4  5.1  1.03  5.26  4.58 999 1016.7 999.0   7.7 999.0 99.0 99.00
2013 06 13 12 50 999  4.5  5.2  1.08  5.56  4.68 999 1016.4 999.0   7.7 999.0 99.0 99.00
2013 06 13 13 50 999  4.5  5.2  1.11  5.88  4.82 999 1016.4 999.0   7.7 999.0 99.0 99.00
2013 06 13 14 50 999  4.5  5.2  1.29  5.88  5.19 999 1016.6 999.0   7.8 999.0 99.0 99.00
2013 06 13 15 50 999  4.5  5.1  1.74  6.67  5.79 999 1016.7 999.0   7.8 999.0 99.0 99.00
2013 06 13 16 50 999  4.6  5.6  1.74  8.33  6.12 999 1016.9 999.0   7.8 999.0 99.0 99.00
2013 06 13 17 50 999  4.4  5.4  1.70  8.33  6.04 999 1017.3 999.0   7.8 999.0 99.0 99.00
2013 06 13 18 50 999  4.5  5.2  1.73  9.09  6.18 999 1017.6 999.0   7.9 999.0 99.0 99.00
2013 06 13 19 50 999  4.4  5.2  1.69  9.09  6.28 999 1018.2 999.0   7.9 999.0 99.0 99.00
2013 06 13 20 50 999  4.5  5.3  1.65  9.09  6.36 999 1018.5 999.0   7.9 999.0 99.0 99.00
2013 06 13 21 50 999  4.4  5.1  1.70  9.09  6.61 999 1018.9 999.0   7.9 999.0 99.0 99.00
2013 06 13 22 50 999  4.1  5.0  1.75  9.09  6.45 999 1019.3 999.0   8.0 999.0 99.0 99.00
2013 06 13 23 50 999  4.1  4.7  1.86  9.09  6.85 999 1019.7 999.0   8.1 999.0 99.0 99.00
2013 06 14 00 50 999  4.1  4.7  1.61  9.09  6.47 999 1019.9 999.0   8.2 999.0 99.0 99.00
2013 06 14 01 50 999  4.0  5.1  1.64  9.09  6.53 999 1020.4 999.0   8.3 999.0 99.0 99.00
2013 06 14 02 50 999  2.7  3.2  1.50  9.09  6.47 999 1020.6 999.0   8.3 999.0 99.0 99.00
2013 06 14 03 50 999  3.2  3.8  1.57  8.33  6.70 999 1021.5 999.0   8.3 999.0 99.0 99.00
