@relation Station_46001_2018_03_05_13_56_1.arff

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute Class_WDIR {A}

@data
279.055565,101764.499427,-6.600492,2.704692,?
279.121446,101426.085288,-10.298809,1.716412,?
278.873602,101287.202392,-9.705543,0.809381,?
279.668723,101181.427332,-9.998456,-1.436933,?
279.646943,101073.12927,-9.289889,-0.352904,?
280.22624,101017.140301,-8.485113,-0.379289,?
279.812519,100984.217493,-8.536095,0.25514,?
279.847999,100967.838776,-9.6379,0.317511,?
280.619495,101022.660754,-8.376381,-0.437734,?
279.784814,100883.49548,-7.439894,-0.273364,?
280.117869,100857.919738,-4.336937,-2.077051,?
280.399869,100871.142433,-3.122563,-2.810533,?
281.320081,100956.624574,0.423693,-1.135773,?
280.805478,101013.98113,0.213994,0.52158,?
281.724521,101023.948644,2.056939,1.139707,?
282.082862,101190.623643,2.204694,4.058887,?
281.603602,101299.358712,2.782993,2.68405,?
280.285756,101452.046218,2.503613,2.627487,?
279.727215,101642.201534,2.22263,-0.168708,?
280.565809,101856.114383,0.303495,-1.215197,?
280.925229,102030.951193,-1.465937,-0.26006,?
280.193638,101998.280364,-1.846755,-0.232679,?
279.488211,102169.545295,-1.764086,0.935296,?
280.187881,102315.731496,-2.189664,1.14519,?
280.067342,102494.68286,-0.028575,1.286718,?
280.314399,102614.532019,0.363376,1.758821,?
280.04398,102758.827998,1.774233,1.156899,?
280.756545,102851.442562,2.324783,3.574649,?
280.07406,103010.065159,1.178377,6.326804,?
280.492108,102975.880676,-1.375972,6.005964,?
280.52255,102918.991768,-1.260111,6.677719,?
281.860959,102696.180214,-4.807081,5.088895,?
280.999894,102321.04143,-7.753394,3.635031,?
281.149365,101755.840797,-9.624624,2.515093,?
281.337238,101302.799633,-8.152303,3.474471,?
281.47246,101027.425839,-3.289315,5.089138,?
281.216562,100975.560614,-1.785009,4.232967,?
281.114384,100853.904825,-0.287212,4.301491,?
280.934299,100835.788186,2.401327,4.619481,?
281.356811,100911.470815,1.016767,5.614544,?
279.855417,101089.025229,2.710699,2.620387,?
280.597073,101283.231105,3.574127,1.770161,?
280.229286,101530.43647,2.603828,0.456691,?
280.362683,101607.735543,-1.039021,1.437498,?
280.529642,101502.727319,-8.125634,-0.609148,?
280.865315,100957.118559,-12.456702,-3.300965,?
280.890494,100580.480519,-12.47029,-5.605156,?
280.77036,100223.468781,-11.82704,-5.318773,?
281.090188,100263.164286,-9.123449,-8.613582,?
281.129098,100416.571525,-4.411684,-9.157818,?
281.650664,100748.578066,-1.093798,-8.280165,?
281.347547,101112.342944,-2.192659,-3.668592,?
281.346762,101433.332986,-2.672841,-3.349563,?
281.784645,101689.03462,-0.336167,-5.233414,?
280.622181,101952.006205,0.516108,-5.435684,?
280.863588,102275.081314,2.143894,-3.830511,?
282.758195,102493.968684,4.756873,-1.643606,?
282.807165,102734.380067,5.245936,0.541109,?
282.97258,102829.515246,6.141752,2.370405,?
282.148658,102933.932943,6.731019,0.10738,?
281.875311,103074.525266,8.558814,0.571086,?
282.423472,103113.937417,7.788977,0.664329,?
282.944903,103057.189234,8.375868,0.737814,?
281.993799,103061.21271,7.162871,1.308372,?
282.665041,102995.080629,6.845782,0.696497,?
281.794285,102772.367256,6.394825,0.644233,?
282.654633,102662.804263,8.10259,1.031169,?
280.815492,102540.173022,6.95809,0.782468,?
282.930595,102520.79384,8.019514,2.119963,?
282.083031,102445.898678,8.340422,3.405781,?
282.27463,102419.442303,7.274958,3.307,?
281.928391,102361.131931,5.00996,4.881883,?
282.163821,102228.981651,-0.079651,5.932698,?
281.179266,102066.706213,-1.414527,5.773426,?
279.788047,102084.17378,-1.625709,2.783039,?
280.731207,102157.190054,-2.171937,0.962643,?
280.524631,102392.035569,-1.105592,-1.442667,?
281.337795,102637.210094,-0.590293,-2.207903,?
280.624787,102841.785436,1.210562,-4.074319,?
281.702676,103050.108495,0.911867,-2.777997,?
283.709346,103092.80519,1.515814,-1.029901,?
283.074227,103139.200826,3.294851,-1.041229,?
283.141702,103162.058422,1.3211,-1.23378,?
283.912293,103198.32228,1.403335,-0.269762,?
283.574454,103165.182935,1.981384,-0.705225,?
282.617442,102973.550925,3.662569,-0.667745,?
283.8022,102895.092832,3.951075,-1.809169,?
283.481461,102904.747146,4.172293,-1.287936,?
285.076393,102823.785116,4.765017,-2.128893,?
283.47349,102667.730934,5.598222,-0.397072,?
283.686301,102569.61877,5.692054,-1.210262,?
283.141755,102493.022646,8.454283,-0.849559,?
285.059406,102307.790746,7.917702,0.211305,?
283.355662,101892.471998,9.213299,1.027768,?
284.874857,101636.807565,7.648231,1.039765,?
283.01446,101445.388245,7.289799,1.396481,?
283.902577,101453.496805,4.701792,-0.178477,?
283.310764,101380.172915,2.637684,1.07118,?
282.367204,101428.874388,1.761693,3.799371,?
282.293004,101513.821824,0.199039,6.387588,?
282.733873,101871.518374,-1.22979,5.977455,?
282.194108,101975.08315,-1.064197,5.357417,?
282.624474,102120.57535,0.582945,4.386856,?
282.84352,102205.092098,0.546604,4.410857,?
282.352166,102316.000008,0.191198,5.099726,?
282.472945,102345.087624,0.541538,4.584285,?
282.863038,102490.192463,0.66519,4.485101,?
282.8584,102547.758211,0.844699,4.404869,?
283.273263,102571.226324,0.371652,3.254895,?
283.061127,102408.09495,-3.116509,3.345416,?
283.03078,102139.045646,-2.482275,5.023463,?
283.093287,101803.003909,-5.806076,5.179069,?
282.713233,101397.109517,-7.220211,5.930136,?
281.916434,100908.661541,-7.462963,4.333714,?
282.465336,100690.341844,-7.992696,3.242044,?
282.804882,100453.452694,-7.152533,0.944515,?
282.968102,100331.14336,-6.61498,-0.814175,?
283.007354,100234.851248,-6.108247,-2.559448,?
283.221737,100334.222701,-4.977294,-3.43041,?
283.660163,100462.722468,-5.610624,-3.766455,?
283.677726,100584.889425,-1.794933,-5.159539,?
283.592182,100554.844495,-0.581712,-5.451026,?
284.399039,100517.54119,-0.184555,-4.857602,?
284.95389,100592.441067,-0.873837,-3.491607,?
285.449941,100710.002584,1.984938,-2.629187,?
284.671848,100716.616603,1.184349,-3.32755,?
285.179424,100690.374379,2.024586,-1.831129,?
284.919718,100770.956885,1.355516,-0.075602,?
285.522364,101018.689417,-2.008167,-1.375007,?
283.962866,101395.11865,-5.42715,-0.02496,?
281.761868,101767.514348,-4.836689,-0.302261,?
282.747277,102016.067993,-3.668872,-1.621527,?
282.495714,102156.580571,-3.119176,-1.729492,?
282.838739,102270.102803,-3.666318,-1.696678,?
281.995849,102457.596479,-3.501819,-1.847374,?
283.680401,102572.200074,-3.660356,-1.50718,?
283.543017,102621.529852,-3.381102,-2.217765,?
283.592986,102563.24098,-1.403053,-2.266596,?
282.766828,102522.086433,0.452815,-1.830832,?
283.640592,102513.738967,0.817433,-0.114287,?
283.875335,102457.931422,2.653386,0.677879,?
283.764574,102425.84334,1.944786,1.135085,?
282.896093,102410.139319,1.897709,1.41288,?
283.403563,102397.365208,1.522908,3.688748,A
283.542009,102239.838805,1.254865,5.294093,A
283.195805,101864.121604,-2.761123,7.556133,A
283.605395,101412.843251,-3.196335,9.089818,A
283.461699,100931.304707,-1.949296,9.764802,A
283.583654,100795.567824,3.071966,6.587579,A
283.915644,100900.288364,6.075561,5.738848,A
283.61832,101087.013879,6.447371,4.257231,A
283.098674,101356.334709,4.337006,4.680504,A
283.106243,101585.253347,3.05353,4.131839,A
283.576364,101801.808772,2.828042,4.151089,A
283.638403,102025.084127,3.557689,2.761084,A
283.149449,102241.216208,3.090193,3.507024,A
283.771145,102439.227177,3.137696,4.116563,A
283.465645,102399.140571,2.68221,5.827592,A
282.891933,102389.716217,4.006013,6.494299,A
283.315325,102463.908671,3.999201,7.036198,A
284.185693,102497.188741,3.690444,8.091694,A
283.586022,102484.287085,4.063854,6.628842,A
283.82642,102449.017741,4.02999,6.261029,A
283.40834,102435.117095,3.570577,5.335566,A
283.645313,102402.239218,2.655682,6.376481,A
283.560896,102270.673531,2.133493,5.692798,A
283.678784,102194.656309,3.425288,4.92864,A
283.521217,102090.381723,1.657646,5.010999,A
283.677726,101893.164047,0.503873,7.163022,A
283.689965,101294.231988,-0.930835,9.444379,A
283.364787,101004.554002,6.390753,7.274457,A
282.430761,101049.195909,5.804299,6.778396,A
282.467562,101069.711501,5.033332,4.131166,A
282.857655,101102.983358,7.274914,1.340241,A
283.437226,101249.124387,7.602466,1.254109,A
283.824989,101515.557224,8.35455,0.954388,A
284.214811,101726.893194,7.293602,1.390755,A
283.838683,101835.816305,8.343735,0.877288,A
283.181442,101840.75002,6.824839,3.29484,A
282.890876,101840.238128,4.348569,-0.268719,A
283.756073,102215.736704,5.20334,-4.58341,A
284.234269,102494.109409,5.975721,-2.728772,A
284.368468,102544.332749,6.551955,-0.241308,A
283.255487,102439.606566,7.973962,1.205125,A
284.770553,102308.106334,7.778561,2.358756,A
284.613036,102131.130579,6.318175,1.895516,A
284.649744,101964.624558,6.586648,1.69222,A
284.365432,101985.158528,5.66334,1.438861,A
284.906674,102021.002299,4.292922,3.151767,A
283.572184,101998.227946,2.224073,4.130619,A
284.090865,101950.821986,0.718385,3.164827,A
284.048879,101965.670999,-1.69068,4.068965,A
283.428129,102014.631311,-0.389909,3.187799,A
282.733971,101989.895939,-0.334832,2.365486,A
282.839742,102073.603827,0.793128,2.351441,A
282.54099,102211.971817,1.043692,0.967688,A
283.001465,102534.130068,3.091401,2.410056,A
283.210653,102705.535724,3.562738,2.545632,A
283.824372,102922.629593,3.939562,0.51813,A
284.403909,103073.46432,3.164485,1.297494,A
284.006308,103188.080118,3.328103,1.247982,A
284.003307,103191.803814,3.302835,0.468099,A
283.771527,103297.766917,4.047491,-0.479244,A
283.747063,103387.343573,3.308262,1.243584,A
284.126825,103345.11238,3.318255,3.309537,A
283.723206,103195.222765,4.085418,3.962095,A
284.244367,103068.109589,6.1449,1.696953,A
284.822783,103123.147863,7.443778,0.159989,A
285.465135,102979.465599,6.572962,-0.480245,A
285.832075,102910.98164,7.65324,-0.546543,A
286.151864,102787.271365,8.526679,-1.034657,A
285.973609,102837.057457,7.384745,-0.647988,A
287.502239,102780.227142,8.23033,0.421935,A
286.784192,102843.248131,9.12287,0.60475,A
285.932239,102831.435808,8.531629,0.785248,A
285.890991,102986.199192,8.549831,0.296046,A
287.665109,102983.001495,8.206693,1.465099,A
287.006336,103040.502031,7.959898,1.387702,A
287.439031,103000.946768,7.242882,-0.916508,A
286.874021,103080.194173,7.10565,-2.831421,A
287.516261,103104.534213,8.56939,-0.739346,A
286.885622,103003.539698,8.571924,-1.250564,A
287.245683,102870.350948,9.614602,-0.498787,A
286.45742,102804.18614,9.144848,-0.991245,A
286.614729,102713.327876,9.801104,-1.358403,A
286.984409,102585.463516,7.313521,-1.061907,A
286.912557,102387.560787,7.423658,-0.502684,A
287.024567,102181.402839,8.020009,-0.927315,A
286.662573,102088.369647,8.394902,-0.854278,A
288.111218,101953.173488,6.212193,-1.100125,A
286.860931,101863.73547,5.98036,-3.419518,A
287.048203,101969.78396,0.953144,-3.754338,A
287.157815,102083.4829,-0.220198,-4.701212,A
285.561495,102252.364337,-2.351782,-4.619146,A
285.552968,102380.416981,-1.385836,-2.706973,A
285.246408,102465.011628,-0.241603,-1.825862,A
286.006231,102473.931483,1.872039,0.386755,A
286.17613,102477.759187,3.789276,1.765702,A
286.303231,102371.951642,5.186822,1.737268,A
285.433039,102337.467621,5.01196,2.958702,A
285.439579,102231.220681,4.900614,2.869799,A
285.010626,102229.050227,4.594399,4.077588,A
285.148672,102227.028469,5.017039,4.094115,A
285.494144,102350.341024,5.642571,3.871239,A
285.865663,102422.499276,6.01444,4.373007,A
286.107335,102479.470315,6.789098,2.369851,A
285.603728,102679.602093,6.232272,2.773064,A
285.596135,102901.965305,6.969881,2.574944,A
285.897725,103125.586588,5.082969,3.51362,A
285.424326,103150.609053,5.363286,2.631093,A
284.837313,103284.098559,4.335646,1.781534,A
284.928447,103336.243147,4.545933,1.17333,A
284.580785,103402.885419,3.229323,2.380651,A
285.091575,103287.562198,4.214902,1.61188,A
285.299788,103246.506702,3.137621,2.207459,A
285.182944,103192.99133,3.324414,2.059555,A
285.140129,103112.375228,2.197175,2.748298,A
285.388037,103045.732956,4.238573,4.067919,A
285.176981,102968.232419,2.401499,3.381188,A
285.894823,103005.765683,4.587968,3.481383,A
287.226495,103006.918084,1.713542,5.012207,A
286.999138,102991.540743,3.954451,4.008755,A
286.662683,103011.159943,3.550742,4.233764,A
286.180598,103089.60559,3.539821,4.941665,A
287.379692,103117.419327,1.452304,4.807645,A
286.737659,103032.860905,1.135056,6.441592,A
286.746101,102988.817147,0.451774,4.964318,A
286.648992,102887.242512,-2.318873,6.950557,A
286.615954,102793.830664,-2.934544,6.973963,A
286.188335,102530.266757,-3.911726,6.037469,A
286.398301,102324.294707,-4.556417,6.012633,A
286.140521,102148.037709,-4.824063,7.137585,A
286.298371,102087.536466,-4.235675,6.630643,A
286.295852,101982.155869,-2.167262,6.358444,A
286.782354,101913.044473,-1.68917,4.731819,A
287.265967,101647.846304,-8.542295,5.555765,A
287.1437,101128.77352,-11.747549,8.396081,A
286.950105,100843.285274,-6.452083,13.727805,A
285.782195,101239.725947,-0.646041,13.061566,A
286.581152,101517.15043,3.483232,8.609238,A
286.563905,101778.991875,1.938557,5.557613,A
286.841333,101797.748095,2.788775,4.0755,A
286.570186,101867.395548,3.300331,3.830189,A
286.494073,101942.013733,2.415582,4.405895,A
286.910938,102040.727409,1.539465,4.045612,A
286.037369,102019.777824,1.402384,3.71647,A
286.188676,102011.717451,0.903643,2.246431,A
286.244877,101947.857503,-0.619222,5.35546,A
286.262677,101907.238038,-4.604714,4.644628,A
286.402787,101531.286405,-9.048824,6.348978,A
287.031307,101194.503408,-11.573443,8.580025,A
287.4584,101036.71345,-11.675559,10.133106,A
286.823717,101149.849297,-8.710398,10.297851,A
286.511972,101155.160073,-7.738008,9.035393,A
285.899215,101136.943032,-4.098231,6.938305,A
286.166697,101180.770253,-1.304375,4.69609,A
286.418287,101109.908491,2.275238,3.643721,A
285.613026,101194.389498,5.665062,5.587815,A
285.639121,101325.628504,6.715935,4.46919,A
285.376473,101557.621275,4.110395,7.071482,A
286.279762,101630.621006,-0.837871,10.189448,A
286.559584,101355.810604,-3.517527,14.397554,A
286.560827,101128.190601,0.427287,14.49675,A
286.485764,101136.970359,1.423228,10.267778,A
286.582701,101174.590227,0.994756,8.200063,?
286.40243,101335.067449,3.238925,5.428507,?
285.949191,101397.681772,3.544681,4.890434,?
285.723862,101646.572156,3.984288,3.50001,?
285.927305,101837.092463,0.586174,2.233864,?
285.370975,101851.009786,0.87112,0.648652,?
285.61126,101854.929497,-2.067844,-0.20355,?
286.553957,101705.472415,-0.918713,1.506227,?
286.2518,101731.719354,-0.678081,0.966353,?
286.722067,101761.509919,0.085539,0.196946,?
286.276354,101784.124241,2.2207,-0.654684,?
285.975581,101967.362637,-0.132148,1.535532,?
286.036938,102085.747546,-0.793538,2.583789,?
285.940692,102084.560272,-2.159617,1.78727,?
285.898666,102047.379556,-1.129019,1.409583,?
285.726096,102017.215051,-1.853135,1.001299,?
285.798699,102032.977425,-1.147487,-0.525396,?
286.233622,102049.126425,-0.862714,-2.042993,?
285.652196,102066.356545,-1.422413,0.115392,?
285.538553,101956.784605,-0.555845,-0.852191,?
286.244247,101912.60134,1.378151,0.577023,?
285.441608,101770.024219,1.886442,1.275595,?
285.027791,101731.918915,3.737869,-0.550102,?
284.947341,101644.314854,3.111246,1.916017,?
285.693028,101529.838563,0.970231,1.620155,?
285.207621,101271.906604,-1.982438,2.223007,?
285.119218,100916.805022,-4.900765,1.475693,A
285.267556,100581.173073,-4.958614,2.124794,A
285.259037,100426.54483,-3.149867,2.282291,A
285.82428,100363.981371,0.398173,2.206662,?
286.254525,100232.137539,2.378778,3.922803,?
286.024734,100162.857407,2.264319,3.709636,?
285.571841,100172.33564,2.540783,2.281153,?
285.688732,100065.295649,1.493652,0.307727,A
285.432254,100081.674366,4.406631,-0.440749,?
285.444425,100282.170025,3.194886,0.052352,?
285.838291,100586.727471,2.202448,0.954819,?
286.564342,100786.919987,1.835586,0.191341,?
286.230202,100992.210481,2.494449,-0.53464,?
286.327991,101227.655663,3.345331,2.602418,A
286.811381,101313.056784,4.521729,3.756169,A
286.030669,101413.517571,4.223466,4.328953,?
285.582273,101500.583428,4.554579,5.281187,?
285.377464,101668.848763,3.205331,6.569359,A
285.706837,101822.202017,2.039286,6.054365,A
285.774755,101894.491804,2.937555,5.78392,?
286.095213,101850.600106,2.949178,2.938458,A
285.705708,101853.649348,4.430853,4.289366,A
285.541067,101714.940146,3.919457,4.268036,A
286.114599,101676.16462,5.857361,5.430728,A
286.327563,101477.801346,5.676771,5.129383,A
286.416481,101416.354991,6.820307,4.629009,A
286.857831,101363.839719,4.566025,5.462729,A
287.163462,101228.739355,6.839702,3.361581,?
286.309278,101101.612516,6.777637,0.845485,?
286.989846,100934.715637,6.837263,-0.503,?
287.424753,100816.133738,7.402657,-0.988266,?
287.076904,100702.425608,6.764892,-1.043891,?
287.166699,100599.446294,8.819566,-2.991019,A
286.645205,100563.716164,7.572036,-5.257336,A
287.091941,100676.316823,7.147671,-6.754252,?
287.502458,100806.855267,5.320052,-5.589245,?
287.650664,100881.800075,6.789132,-5.654181,A
286.40258,100925.745893,5.23104,-4.34497,A
287.540563,100951.380229,3.319687,-3.539259,A
286.949398,100930.463129,1.95345,-4.256615,A
287.228752,100962.875746,1.869105,-5.518553,A
286.578517,100935.490068,1.238201,-5.245968,?
286.436427,100877.573917,0.263108,-3.80231,?
286.552464,100812.686485,-1.731592,-5.224619,?
287.238156,100890.332221,0.169642,-5.290469,?
287.208043,101102.360839,0.778576,-5.914397,?
287.305639,101252.365555,0.44778,-3.711694,?
287.075038,101319.442747,1.775598,-3.509662,?
286.806322,101285.008372,2.951923,1.285522,?
286.261646,101092.567744,2.10561,2.443992,?
286.112457,100877.443107,0.111756,5.774367,A
285.825385,100173.119493,-5.106862,12.141392,A
285.239934,99503.881963,-8.301875,13.084932,A
286.607347,99470.33338,-8.642685,9.075527,A
285.778708,99955.120929,-10.092106,3.080235,A
286.576028,100496.700665,-9.509657,-2.639729,?
287.176431,101002.410136,-5.232958,-6.153473,?
287.733406,101467.407953,-2.936618,-5.770148,?
287.715352,101769.330902,-2.534959,-3.916348,?
287.511029,101917.658436,0.436332,-2.882345,?
287.312695,101937.83213,2.112641,-2.127521,?
286.461149,101894.836138,4.334003,-0.449464,?
286.970578,101793.858541,4.845221,1.060397,?
286.087956,101736.736419,6.139146,0.281413,?
285.877256,101616.383872,6.595951,0.885171,?
285.809772,101567.402167,4.134986,-0.320982,?
286.798695,101567.590451,2.610327,2.605724,?
286.722609,101520.014644,2.845632,6.384543,?
286.644293,101485.161157,3.780081,7.21847,?
286.233688,101285.839592,-0.013869,11.358356,A
287.456518,101090.566017,-0.726306,11.783737,A
287.650049,100568.010288,-0.804364,13.117086,A
288.031801,100283.920247,1.952142,12.551834,A
286.08851,100246.416213,7.199255,10.267409,A
286.28038,100465.466628,7.485465,8.872304,A
285.665927,100507.155145,5.594983,9.204583,A
285.449109,100960.542972,8.297471,5.824481,A
285.790636,101318.589682,4.124227,3.884579,A
285.429011,101635.52352,4.675607,2.645747,?
286.240846,101816.065221,0.550119,3.367575,?
285.896549,101867.547316,-2.25858,1.668465,A
286.21305,101724.488885,-5.467479,-0.77216,A
286.654444,101242.355708,-7.977005,1.175565,A
287.076179,100329.570987,-10.114866,10.702366,A
287.47651,99929.473176,-2.630949,18.784026,A
