#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 10 13 50 120  5.4  7.0  0.57  4.35  4.01 108 1015.0  27.5  27.8  22.7 99.0 99.00
2016 01 10 14 50 106  5.9  6.7  0.55  4.55  4.07 108 1015.4  27.5  27.9  22.8 99.0 99.00
2016 01 10 15 50 105  5.2  6.0  0.60  5.88  4.26 105 1015.4  27.4  27.9  22.8 99.0 99.00
2016 01 10 16 50 107  4.7  5.8  0.55  6.25  4.05 119 1015.3  27.4  28.0  22.8 99.0 99.00
2016 01 10 17 50 107  4.3  5.1  0.56  6.67  4.18 114 1014.6  27.5  28.1  22.8 99.0 99.00
2016 01 10 18 50 114  4.2  4.8  0.51  6.25  4.05 121 1013.8  27.5  28.3  22.6 99.0 99.00
2016 01 10 19 50 130  4.0  5.0  0.49  6.25  4.25 143 1013.4  27.5  28.3  22.4 99.0 99.00
2016 01 10 20 50 111  2.3  2.8  0.49  6.67  4.20 117 1013.7  27.5  28.3  22.0 99.0 99.00
2016 01 10 21 50  94  2.9  3.6  0.50  6.67  4.48 126 1013.5  27.5  28.3  21.9 99.0 99.00
2016 01 10 22 50 101  4.1  4.8  0.52  7.14  4.43 141 1013.8  27.4  28.1  22.4 99.0 99.00
2016 01 10 23 50 105  3.2  3.8  0.55  7.14  4.72 129 1014.4  27.3  28.1  22.6 99.0 99.00
2016 01 11 00 50  69  2.6  3.6  0.55  7.69  4.57 129 1015.3  27.3  28.0  22.7 99.0 99.00
2016 01 11 01 50  85  3.6  4.5  0.57  6.67  4.77 114 1015.8  27.2  27.9  22.3 99.0 99.00
2016 01 11 02 50  86  3.9  4.5  0.59  7.14  4.89 116 1016.2  27.3  27.8  22.6 99.0 99.00
2016 01 11 03 50  74  3.8  4.6  0.61  6.67  4.99 122 1016.2  27.3  27.9  22.5 99.0 99.00
2016 01 11 04 50  71  4.2  5.2  0.57  6.67  4.81 100 1015.9  27.2  27.9  22.7 99.0 99.00
2016 01 11 05 50  53  4.0  4.9  0.59  6.67  5.05 120 1015.5  27.2  27.9  22.7 99.0 99.00
2016 01 11 06 50  51  5.2  5.9  0.59  7.14  4.45 123 1015.0  27.0  27.9  22.8 99.0 99.00
2016 01 11 07 50  44  3.8  4.7  0.62  6.67  4.48 125 1014.7  26.9  27.9  22.9 99.0 99.00
2016 01 11 08 50  64  4.0  5.0  0.61  6.25  4.38 112 1014.2  27.0  27.9  22.4 99.0 99.00
2016 01 11 09 50  70  3.9  5.1  0.60  6.25  4.43 117 1014.8  27.0  27.9  23.0 99.0 99.00
2016 01 11 10 50  68  4.4  6.1  0.63  6.25  4.49 115 1014.6  26.9  27.8  22.8 99.0 99.00
2016 01 11 11 50  80  5.1  5.7  0.61  6.25  4.30 123 1014.6  27.0  27.8  22.7 99.0 99.00
2016 01 11 12 50  77  4.7  5.4  0.61  6.25  4.17 102 1015.4  27.2  27.8  22.7 99.0 99.00
2016 01 11 13 50  66  4.5  5.2  0.65  5.56  4.13  96 1016.2  27.1  27.8  22.9 99.0 99.00
2016 01 11 14 50  80  4.8  5.5  0.65  6.67  4.20 110 1016.4  27.4  27.9  22.8 99.0 99.00
2016 01 11 15 50  83  5.5  6.6  0.64  5.88  4.28 110 1016.2  27.6  28.0  22.7 99.0 99.00
2016 01 11 16 50  87  5.7  7.0  0.69  6.67  4.08 109 1015.3  27.5  28.0  22.5 99.0 99.00
2016 01 11 17 50  71  5.3  6.3  0.73  6.25  4.08 111 1014.6  27.5  28.0  22.4 99.0 99.00
2016 01 11 18 50  71  4.1  5.8  0.72  6.25  3.99 101 1013.8  27.5  28.1  22.6 99.0 99.00
2016 01 11 19 50  54  3.7  4.4  0.78  7.14  4.24 118 1013.4  27.5  28.1  22.3 99.0 99.00
2016 01 11 20 50  75  3.4  3.9  0.65  6.67  4.24 113 1013.0  27.6  28.2  22.3 99.0 99.00
2016 01 11 21 50  71  2.4  3.3  0.65  6.67  4.53 109 1013.3  27.5  28.2  22.7 99.0 99.00
2016 01 11 22 50  74  3.7  4.5  0.77  6.67  4.74 111 1013.6  27.4  28.1  23.0 99.0 99.00
2016 01 11 23 50  60  5.9  6.7  0.69  6.67  4.44 115 1013.7  27.3  28.0  22.7 99.0 99.00
2016 01 12 00 50  69  6.0  6.8  0.68  6.67  3.98 129 1014.4  27.4  28.0  22.3 99.0 99.00
2016 01 12 01 50  57  4.5  5.3  0.65  6.67  4.22 127 1015.3  27.4  27.9  21.9 99.0 99.00
2016 01 12 02 50  47  4.2  5.0  0.75  4.55  4.22  64 1016.0  27.5  28.0  21.9 99.0 99.00
2016 01 12 03 50  71  4.9  5.8  0.71  6.67  4.28 116 1015.9  27.5  27.9  22.2 99.0 99.00
2016 01 12 04 50  90  5.2  6.2  0.77  4.35  4.34  82 1015.5  27.3  27.9  22.1 99.0 99.00
2016 01 12 05 50  86  5.0  6.2  0.80  6.67  4.26 127 1015.0  27.3  27.9  22.1 99.0 99.00
2016 01 12 06 50  92  5.2  6.3  0.83  5.00  4.28  84 1014.4  27.1  27.8  22.4 99.0 99.00
2016 01 12 07 50  87  4.6  5.7  0.87  5.00  4.42  95 1014.0  27.0  27.8  22.4 99.0 99.00
2016 01 12 08 50  91  4.5  5.5  0.90  6.25  4.64 105 1013.8  27.0  27.8  22.2 99.0 99.00
2016 01 12 09 50  56  3.5  4.4  0.93  6.25  4.71  97 1014.0  27.0  27.8  22.3 99.0 99.00
2016 01 12 10 50  38  3.0  3.7  0.97  8.33  4.86 323 1014.4  27.0  27.8  22.0 99.0 99.00
2016 01 12 11 50  47  4.3  5.2  0.95  8.33  4.86 315 1015.0  27.1  27.8  22.2 99.0 99.00
2016 01 12 12 50  62  5.9  6.9  0.96  8.33  4.86 314 1015.7  27.3  27.8  22.0 99.0 99.00
2016 01 12 13 50  60  5.4  6.3  0.96  7.14  4.71 339 1016.7  27.3  27.8  22.6 99.0 99.00
2016 01 12 14 50  61  5.9  7.0  0.97  9.09  4.62 310 1017.2  27.4  27.8  22.7 99.0 99.00
2016 01 12 15 50  62  6.2  7.5  0.91  6.67  4.45 122 1017.0  27.4  27.8  22.9 99.0 99.00
2016 01 12 16 50  71  6.4  7.7  0.83  6.67  4.39 128 1016.4  27.6  27.9  22.8 99.0 99.00
2016 01 12 17 50 102  5.8  7.3  0.87  7.14  4.44 356 1015.4  26.9  27.9  23.1 99.0 99.00
2016 01 12 18 50  88  5.6  7.2  0.94  6.25  4.29 144 1014.6  27.1  28.0  22.1 99.0 99.00
2016 01 12 19 50  76  3.5  4.3  0.96  4.76  4.37 119 1013.9  27.4  28.0  21.9 99.0 99.00
2016 01 12 20 50  82  2.6  3.3  1.05  5.00  4.54 117 1013.7  27.3  28.0  22.2 99.0 99.00
2016 01 12 21 50  72  3.8  4.7  1.01  5.56  4.82 121 1013.7  27.5  27.9  22.6 99.0 99.00
2016 01 12 22 50  61  4.5  5.3  0.98  5.56  4.74 125 1014.3  27.5  27.9  22.5 99.0 99.00
2016 01 12 23 50  54  4.7  5.7  0.93  9.09  4.71 322 1014.9  27.5  27.9  22.1 99.0 99.00
2016 01 13 00 50  48  4.9  5.7  0.94  9.09  4.56 332 1015.1  27.3  27.9  23.1 99.0 99.00
2016 01 13 01 50  37  5.1  6.0  0.95  5.26  4.65 132 1015.8  27.4  27.9  23.4 99.0 99.00
2016 01 13 02 50  38  5.0  5.9  0.94  5.88  4.61 120 1016.1  27.2  27.9  23.3 99.0 99.00
2016 01 13 03 50  37  5.4  6.1  0.88  5.26  4.56  98 1016.0  27.3  27.8  23.2 99.0 99.00
2016 01 13 04 50  38  5.3  6.2  0.84  6.67  4.57  98 1015.7  27.3  27.8  23.0 99.0 99.00
2016 01 13 05 50  42  5.2  6.5  0.82  6.67  4.43  84 1015.3  27.2  27.8  22.7 99.0 99.00
2016 01 13 06 50  44  4.7  5.5  0.79  8.33  4.54 317 1014.7  27.2  27.8  22.8 99.0 99.00
2016 01 13 07 50  46  5.4  6.2  0.76  6.67  4.62  98 1014.1  27.1  27.8  23.2 99.0 99.00
2016 01 13 08 50  59  5.3  6.4  0.67  4.76  4.32  73 1013.8  27.1  27.9  23.0 99.0 99.00
2016 01 13 09 50  64  5.5  6.5  0.75  6.67  4.53 101 1014.2  27.1  27.9  22.8 99.0 99.00
2016 01 13 10 50  64  5.0  5.9  0.76  6.25  4.42  90 1014.4  27.1  27.9  22.8 99.0 99.00
2016 01 13 11 50  46  5.6  7.0  0.76  6.25  4.39  85 1014.8  27.1  27.8  23.1 99.0 99.00
2016 01 13 12 50  69  5.1  5.9  0.80  6.25  4.52 100 1015.4  27.2  27.8  22.9 99.0 99.00
2016 01 13 13 50  63  5.0  6.4  0.81  7.14  4.37  97 1016.2  27.3  27.8  23.1 99.0 99.00
2016 01 13 14 50  60  5.0  6.2  0.83  6.25  4.43 102 1016.6  27.5  27.8  23.0 99.0 99.00
2016 01 13 15 50  62  5.3  6.2  0.89  6.67  4.45  80 1016.4  27.4  27.9  23.2 99.0 99.00
2016 01 13 16 50  61  5.6  6.8  0.80  6.67  4.46  93 1016.0  27.4  27.9  23.1 99.0 99.00
2016 01 13 17 50  51  4.7  5.3  0.78  6.67  4.46 105 1015.4  27.5  27.9  23.2 99.0 99.00
2016 01 13 18 50  72  5.2  6.2  0.77  6.25  4.43  99 1014.1  27.5  28.1  22.9 99.0 99.00
2016 01 13 19 50  58  5.1  6.4  0.74  6.67  4.48  89 1013.3  27.5  28.1  23.1 99.0 99.00
2016 01 13 20 50  60  5.1  6.1  0.78  7.69  4.51 357 1013.1  27.5  28.0  23.0 99.0 99.00
2016 01 13 21 50  65  5.1  6.2  0.79  6.67  4.63  89 1013.2  27.6  28.1  23.2 99.0 99.00
2016 01 13 22 50  66  5.5  6.6  0.75  4.76  4.41  84 1013.4  27.4  28.0  23.1 99.0 99.00
2016 01 13 23 50  78  6.0  7.0  0.76  7.14  4.29 101 1014.0  27.5  28.0  22.6 99.0 99.00
2016 01 14 00 50 131  8.6 10.5  0.83  6.67  4.26 100 1014.5  26.0  27.9  23.6 99.0 99.00
2016 01 14 01 50 127  7.5  9.0  0.98  4.17  3.98  77 1015.3  26.4  27.9  22.0 99.0 99.00
2016 01 14 02 50 130  8.1  9.4  1.08  5.00  4.01 105 1015.6  25.9  27.8  22.2 99.0 99.00
2016 01 14 03 50 135  5.5  6.4  1.25  5.26  4.37 102 1015.7  26.2  27.8  22.5 99.0 99.00
2016 01 14 04 50 168  1.9  2.4  1.20  5.26  4.45  90 1015.0  26.8  27.8  21.6 99.0 99.00
2016 01 14 05 50 199  0.7  1.1  1.03  5.00  4.36  88 1014.5  26.8  27.8  21.7 99.0 99.00
2016 01 14 06 50  83  1.5  2.8  0.96  7.14  4.59  97 1013.9  27.0  27.7  22.0 99.0 99.00
2016 01 14 07 50  99  3.1  3.7  0.85  6.67  4.57 105 1013.5  27.4  27.9  21.7 99.0 99.00
2016 01 14 08 50  90  3.6  4.6  0.80  5.00  4.63  97 1013.3  27.5  27.8  22.0 99.0 99.00
2016 01 14 09 50 106  3.4  4.4  0.82  7.14  4.87  93 1013.6  27.3  27.8  22.1 99.0 99.00
2016 01 14 10 50  97  3.7  4.6  0.77  7.14  4.92 108 1013.8  27.2  27.8  22.4 99.0 99.00
2016 01 14 11 50  77  4.1  5.0  0.68  6.67  4.70  93 1014.1  27.0  27.8  22.8 99.0 99.00
2016 01 14 12 50  71  4.3  5.4  0.73  5.88  4.81  78 1014.7  27.1  27.8  23.2 99.0 99.00
2016 01 14 13 50  77  4.8  5.7  0.74  6.67  4.74  89 1015.2  27.4  27.9  23.4 99.0 99.00
2016 01 14 14 50  78  4.8  5.8  0.75  7.14  4.57  97 1015.6  27.3  27.9  23.4 99.0 99.00
2016 01 14 15 50 108  4.4  5.6  0.82  4.76  4.68  66 1015.8  27.6  27.9  22.8 99.0 99.00
2016 01 14 16 50  86  4.6  5.9  0.75  5.00  4.62  57 1015.5  27.3  28.0  23.8 99.0 99.00
2016 01 14 17 50  80  5.0  6.0  0.79  5.56  4.35  83 1014.5  27.3  28.1  23.2 99.0 99.00
2016 01 14 18 50  97  4.6  5.5  0.77  5.26  4.32  76 1013.6  27.4  28.1  22.9 99.0 99.00
2016 01 14 19 50  99  4.9  6.0  0.73  6.67  4.33 118 1012.7  27.4  28.2  22.6 99.0 99.00
2016 01 14 20 50 106  5.7  6.9  0.70  6.25  4.47 112 1012.2  27.4  28.1  22.9 99.0 99.00
2016 01 14 21 50 104  5.4  6.8  0.71  7.14  4.24 104 1012.1  27.5  28.1  22.9 99.0 99.00
2016 01 14 22 50 107  6.0  7.3  0.70  5.26  4.20  95 1012.4  27.4  28.0  23.1 99.0 99.00
2016 01 14 23 50 103  6.1  7.4  0.74  6.67  4.23 108 1012.6  27.3  28.0  23.4 99.0 99.00
2016 01 15 00 50 113  7.5  8.7  0.82  4.55  4.11  95 1012.7  27.3  28.0  23.2 99.0 99.00
2016 01 15 01 50 110  6.9  8.3  0.86  4.76  4.08  77 1013.4  27.4  28.0  23.1 99.0 99.00
2016 01 15 02 50 117  6.8  8.0  0.86  7.14  4.09  95 1013.9  27.3  28.0  23.4 99.0 99.00
2016 01 15 03 50 129  6.8  8.6  0.88  6.67  4.15  98 1013.8  27.3  27.9  23.7 99.0 99.00
2016 01 15 04 50 120  7.2  8.2  0.88  4.17  4.02  98 1013.5  27.2  27.9  23.1 99.0 99.00
2016 01 15 05 50 121  6.6  7.7  0.89  4.55  4.00 105 1013.0  27.1  27.9  23.1 99.0 99.00
2016 01 15 06 50 118  6.3  7.3  0.93  4.00  4.06 102 1012.5  27.1  27.9  23.1 99.0 99.00
2016 01 15 07 50 115  5.6  6.6  0.93  8.33  4.21 309 1012.0  27.0  27.9  22.7 99.0 99.00
2016 01 15 08 50 107  5.5  6.6  0.88  4.55  4.26 113 1011.6  26.9  27.9  22.8 99.0 99.00
2016 01 15 09 50 112  6.1  7.2  0.92  4.35  4.44 115 1011.4  26.9  27.8  22.6 99.0 99.00
2016 01 15 10 50 108  6.5  7.7  0.98  7.69  4.36 335 1011.3  26.9  27.8  22.4 99.0 99.00
2016 01 15 11 50 114  6.5  7.6  0.87  7.14  4.35 338 1011.7  26.9  27.8  22.5 99.0 99.00
2016 01 15 12 50 112  7.4  8.7  1.01  5.00  4.31 101 1012.2  27.2  27.8  22.5 99.0 99.00
2016 01 15 13 50 122  7.4  8.5  1.03  7.14  4.30   8 1012.8  27.4  27.8  22.5 99.0 99.00
2016 01 15 14 50 122  7.6  8.7  1.07  4.76  4.32 112 1013.0  27.5  27.9  22.5 99.0 99.00
2016 01 15 15 50 122  7.8  9.4  1.10  7.14  4.31 120 1013.1  27.5  28.0  23.1 99.0 99.00
2016 01 15 16 50 131  6.9  7.7  1.05  4.55  4.27 129 1012.8  27.4  28.0  23.1 99.0 99.00
2016 01 15 17 50 129  6.5  8.0  1.17  4.76  4.37 116 1011.8  27.4  28.0  23.2 99.0 99.00
2016 01 15 18 50 133  6.4  7.8  1.08  4.55  4.36 109 1011.1  27.5  28.0  23.0 99.0 99.00
2016 01 15 19 50 135  6.9  7.8  1.07  5.00  4.32 115 1010.5  27.5  28.1  22.8 99.0 99.00
2016 01 15 20 50 137  6.3  7.6  1.05  5.26  4.41 121 1010.1  27.5  28.1  23.0 99.0 99.00
2016 01 15 21 50 131  5.5  6.7  1.01  5.00  4.44 118 1010.3  27.5  28.1  23.2 99.0 99.00
2016 01 15 22 50 131  4.9  6.2  1.01  6.25  4.45 114 1010.7  27.4  28.0  23.1 99.0 99.00
2016 01 15 23 50 134  5.6  6.5  1.01  5.26  4.53  92 1011.0  27.4  28.0  23.0 99.0 99.00
2016 01 16 00 50 133  5.0  6.0  0.93  5.88  4.53  80 1011.6  27.3  28.0  23.1 99.0 99.00
2016 01 16 01 50 127  5.7  7.1  0.93  5.88  4.70  79 1012.2  27.3  28.0  22.8 99.0 99.00
2016 01 16 02 50 134  6.3  7.4  0.90  6.25  4.39 113 1012.4  27.3  28.0  22.7 99.0 99.00
2016 01 16 03 50 130  5.4  6.4  0.91  5.26  4.33  97 1012.6  27.3  28.0  22.4 99.0 99.00
2016 01 16 04 50 131  5.4  6.1  0.91  6.67  4.55 111 1012.4  27.2  28.0  22.5 99.0 99.00
2016 01 16 05 50 114  4.7  5.7  0.94  5.88  4.60 113 1012.2  27.1  28.0  23.0 99.0 99.00
2016 01 16 06 50 115  4.7  5.7  0.92  5.88  4.60 120 1011.8  27.0  28.0  22.6 99.0 99.00
2016 01 16 07 50 119  5.0  6.0  0.92  5.26  4.60 109 1011.2  27.0  28.0  22.6 99.0 99.00
2016 01 16 08 50 127  5.2  6.4  0.97  5.88  4.64 110 1011.0  27.0  28.0  22.7 99.0 99.00
2016 01 16 09 50 123  4.9  6.6  0.96  6.67  4.80 123 1011.1  26.9  28.0  22.6 99.0 99.00
2016 01 16 10 50 112  5.8  6.9  0.92  7.14  4.55 135 1011.5  26.9  27.9  22.9 99.0 99.00
2016 01 16 11 50 121  5.8  8.0  0.95  5.88  4.60 115 1012.0  27.0  27.9  22.6 99.0 99.00
2016 01 16 12 50 114  6.0  7.3  0.93  6.67  4.63 118 1012.6  27.2  27.9  22.4 99.0 99.00
2016 01 16 13 50 118  5.8  7.0  0.97  7.14  4.60 141 1013.2  27.3  27.9  22.5 99.0 99.00
2016 01 16 14 50 123  6.5  7.6  0.91  7.14  4.47 127 1013.5  27.4  28.0  22.8 99.0 99.00
2016 01 16 15 50 122  6.8  8.0  0.99  6.67  4.24 111 1013.4  27.4  28.0  22.7 99.0 99.00
2016 01 16 16 50 122  6.1  7.5  0.92  7.14  4.23 122 1012.8  27.3  28.0  22.8 99.0 99.00
2016 01 16 17 50 118  7.4  8.4  0.93  7.14  4.23 116 1011.8  27.5  28.0  23.0 99.0 99.00
2016 01 16 18 50 129  6.6  8.0  0.86  7.14  4.12 127 1010.9  27.5  28.1  23.1 99.0 99.00
2016 01 16 19 50 135  7.7  8.6  0.97  7.14  4.05 120 1010.3  27.5  28.1  22.8 99.0 99.00
2016 01 16 20 50 132  6.8  7.6  0.97  7.14  4.09 115 1010.1  27.5  28.0  22.6 99.0 99.00
2016 01 16 21 50 127  6.2  7.4  0.94  4.00  4.08 139 1010.3  27.5  28.0  22.2 99.0 99.00
2016 01 16 22 50 125  6.3  7.4  0.95  4.55  4.23 122 1010.6  27.5  28.0  21.9 99.0 99.00
2016 01 16 23 50 130  5.4  6.8  1.03  7.69  4.44 111 1011.2  27.3  28.0  21.9 99.0 99.00
2016 01 17 00 50 127  5.9  7.7  1.09  5.00  4.60 113 1011.7  27.4  27.9  22.0 99.0 99.00
2016 01 17 01 50 131  5.9  7.0  1.03  5.26  4.45 114 1012.4  27.5  27.9  21.6 99.0 99.00
2016 01 17 02 50 132  6.7  7.8  1.03  7.14  4.51 105 1012.7  27.5  27.8  21.5 99.0 99.00
2016 01 17 03 50 127  7.3  8.5  1.03  5.00  4.50 122 1012.7  27.4  27.8  21.7 99.0 99.00
2016 01 17 04 50 131  7.7  8.8  1.12  7.14  4.47 114 1012.4  27.3  27.8  21.7 99.0 99.00
2016 01 17 05 50 131  7.1  9.0  1.09  5.26  4.36 113 1012.0  27.2  27.8  22.1 99.0 99.00
2016 01 17 06 50 141  6.5  7.7  1.16  7.69  4.50 124 1011.5  27.1  27.7  22.2 99.0 99.00
2016 01 17 07 50 136  6.3  7.6  1.11  5.26  4.51 122 1011.1  27.1  27.7  22.3 99.0 99.00
2016 01 17 08 50 130  6.7  8.8  1.10  5.00  4.60 122 1010.8  26.8  27.7  22.0 99.0 99.00
2016 01 17 09 50 132  6.7  7.8  1.12  5.26  4.61 109 1011.1  26.9  27.7  22.5 99.0 99.00
2016 01 17 10 50 149  6.2  7.1  0.96  5.00  4.32 140 1011.3  27.1  27.7  22.7 99.0 99.00
2016 01 17 11 50 133  7.2  8.4  1.06  5.56  4.50 107 1011.8  27.0  27.7  22.6 99.0 99.00
2016 01 17 12 50 140  5.9  7.0  1.03  7.14  4.46 110 1012.9  27.2  27.7  22.6 99.0 99.00
2016 01 17 13 50 136  5.5  6.6  1.04  5.26  4.51 121 1013.9  27.3  27.7  22.4 99.0 99.00
2016 01 17 14 50 140  5.4  6.2  0.99  5.00  4.51 127 1014.6  27.3  27.8  22.6 99.0 99.00
2016 01 17 15 50 143  5.1  5.9  0.93  7.14  4.62 120 1014.9  27.4  27.8  22.4 99.0 99.00
2016 01 17 16 50 141  5.3  6.6  0.91  7.14  4.58 116 1014.5  27.4  27.8  22.5 99.0 99.00
2016 01 17 17 50 143  3.5  4.6  0.93  7.69  4.60 114 1014.0  27.4  27.9  22.1 99.0 99.00
2016 01 17 18 50 163  2.3  3.2  0.91  5.00  4.69 104 1013.5  27.6  28.1  21.9 99.0 99.00
2016 01 17 19 50 171  2.1  3.1  0.99  7.69  4.83 109 1013.1  27.6  28.2  21.8 99.0 99.00
2016 01 17 20 50 150  3.0  3.8  0.95  5.88  4.82 112 1012.5  27.4  28.3  21.9 99.0 99.00
2016 01 17 21 50 142  2.4  3.0  0.98  7.69  4.94 115 1012.6  27.5  28.2  21.9 99.0 99.00
2016 01 17 22 50 142  2.2  2.9  0.93  5.56  4.87 115 1012.7  27.3  28.1  22.1 99.0 99.00
2016 01 17 23 50 138  1.9  2.5  0.91  7.69  4.92 124 1013.1  27.2  28.1  22.3 99.0 99.00
2016 01 18 00 50 153  1.8  2.3  0.89  7.14  4.99 113 1013.7  27.2  28.1  22.2 99.0 99.00
2016 01 18 01 50 157  1.6  2.7  0.74  7.69  4.82 108 1014.3  27.1  28.1  22.4 99.0 99.00
2016 01 18 02 50 149  1.6  2.1  0.78  7.69  4.94 116 1014.7  27.0  28.1  22.6 99.0 99.00
2016 01 18 03 50 151  1.8  2.6  0.80  7.14  4.98 133 1014.7  27.0  28.0  22.4 99.0 99.00
2016 01 18 04 50 151  1.0  1.5  0.76  7.14  4.96 112 1014.6  26.9  28.0  22.3 99.0 99.00
2016 01 18 05 50 195  0.8  1.3  0.76  7.69  4.99 117 1014.2  26.7  28.0  22.1 99.0 99.00
2016 01 18 06 50 225  0.6  1.1  0.76  7.69  5.09 128 1013.6  26.6  28.0  21.9 99.0 99.00
2016 01 18 07 50 177  0.2  0.6  0.84  6.67  5.19 112 1012.9  26.5  28.0  21.8 99.0 99.00
2016 01 18 08 50 185  0.4  0.8  0.86  6.67  5.28 103 1012.8  26.5  28.0  21.7 99.0 99.00
2016 01 18 09 50 151  1.0  1.4  0.78  7.69  5.15 130 1013.0  26.4  28.0  21.8 99.0 99.00
2016 01 18 10 50 133  0.9  1.6  0.77  7.69  5.20 123 1013.5  26.5  28.0  21.9 99.0 99.00
2016 01 18 11 50 134  1.7  2.3  0.82  7.14  5.56 121 1014.1  26.5  28.0  22.3 99.0 99.00
2016 01 18 12 50 120  1.5  2.1  0.81  7.14  5.46 119 1015.1  26.9  28.0  21.9 99.0 99.00
2016 01 18 13 50 144  1.6  2.3  0.94 12.90  6.19 310 1016.1  27.4  28.0  21.7 99.0 99.00
2016 01 18 14 50 176  0.0  0.2  1.31 12.12  6.67 327 1016.7  28.1  28.2  21.9 99.0 99.00
2016 01 18 15 50  55  0.7  1.3  1.56 13.79  6.98 318 1016.7  27.3  28.3  21.6 99.0 99.00
2016 01 18 16 50 334  4.3  5.3  1.60 12.90  6.73 325 1016.5  26.6  28.3  23.2 99.0 99.00
2016 01 18 17 50 358  5.6  6.8  1.78 12.90  6.93 326 1015.9  26.3  28.2  23.3 99.0 99.00
2016 01 18 18 50 356  6.2  7.2  1.61 10.00  6.07 335 1015.1  26.5  28.2  23.0 99.0 99.00
2016 01 18 19 50 354  6.0  7.1  1.83  8.33  6.17 318 1014.4  26.7  28.1  23.3 99.0 99.00
2016 01 18 20 50   8  5.6  6.9  1.92  7.69  6.30 320 1014.3  27.0  28.1  22.8 99.0 99.00
2016 01 18 21 50  18  7.8  9.5  1.61  8.33  6.05 316 1014.3  26.9  28.1  23.5 99.0 99.00
2016 01 18 22 50  15  7.4  8.4  1.63  7.69  5.78 329 1015.1  26.4  28.1  22.9 99.0 99.00
2016 01 18 23 50  16  8.5 10.0  1.59  7.69  5.52 322 1015.9  26.5  28.0  22.3 99.0 99.00
2016 01 19 00 50  17  8.5 10.4  1.59  8.33  5.33 320 1016.7  26.2  28.0  22.7 99.0 99.00
2016 01 19 01 50  24  8.6 10.2  1.57  7.69  5.24 354 1017.5  26.5  28.0  23.1 99.0 99.00
2016 01 19 02 50  27  9.6 11.3  1.64  7.14  5.15 338 1018.2  26.3  28.0  23.0 99.0 99.00
2016 01 19 03 50  20 10.0 11.7  1.67  7.14  5.06 357 1018.4  26.3  28.0  22.5 99.0 99.00
2016 01 19 04 50  17  9.7 11.7  1.64  5.88  5.17  17 1018.2  26.4  27.9  22.3 99.0 99.00
2016 01 19 05 50  14 10.7 13.1  1.87  6.25  5.32  16 1017.9  26.3  27.9  22.1 99.0 99.00
2016 01 19 06 50   7 11.2 13.4  1.86  6.25  5.24  23 1017.4  26.1  27.9  21.8 99.0 99.00
2016 01 19 07 50  11 11.0 13.3  2.07  6.25  5.24  10 1016.9  25.7  27.9  20.9 99.0 99.00
2016 01 19 08 50  11 10.6 12.9  2.12  6.67  5.30  11 1016.5  25.9  27.8  20.6 99.0 99.00
2016 01 19 09 50  10 10.9 13.0  2.18  6.67  5.46  16 1016.5  26.0  27.8  20.8 99.0 99.00
2016 01 19 10 50   5 10.9 12.7  2.22  6.67  5.54  20 1016.5  26.0  27.8  19.9 99.0 99.00
2016 01 19 11 50  12 10.4 12.2  2.27  6.67  5.56   4 1017.0  26.2  27.8  20.9 99.0 99.00
2016 01 19 12 50  21 10.6 12.6  2.10  7.14  5.52   5 1017.5  26.0  27.8  21.8 99.0 99.00
2016 01 19 13 50  19 10.9 12.5  2.20  7.14  5.60   4 1018.1  26.2  27.8  21.6 99.0 99.00
2016 01 19 14 50  19 11.0 12.7  2.23  6.67  5.55  25 1018.6  26.3  27.8  21.6 99.0 99.00
2016 01 19 15 50  23 10.7 12.3  2.41  6.67  5.73  10 1018.6  26.4  27.8  21.9 99.0 99.00
2016 01 19 16 50  22  9.9 11.7  1.99  7.14  5.42 344 1018.2  26.4  27.8  22.0 99.0 99.00
2016 01 19 17 50  27 10.1 11.6  2.05  6.67  5.49  31 1017.2  26.2  27.8  22.0 99.0 99.00
2016 01 19 18 50  22 10.2 12.3  2.06  6.67  5.52  16 1016.0  26.0  27.8  22.4 99.0 99.00
2016 01 19 19 50  24  9.4 10.7  1.95  7.14  5.42  16 1015.1  26.1  27.8  22.5 99.0 99.00
2016 01 19 20 50  17  8.9 10.5  2.02  7.69  5.57  13 1015.0  26.2  27.8  22.6 99.0 99.00
2016 01 19 21 50  31  7.8  9.5  1.95  7.14  5.54  11 1015.3  26.0  27.8  22.8 99.0 99.00
2016 01 19 22 50  15  6.9  8.2  1.86  7.14  5.50  10 1015.5  26.0  27.8  23.1 99.0 99.00
2016 01 19 23 50  43  6.0  7.1  1.76  7.69  5.59   9 1015.7  26.3  27.8  23.2 99.0 99.00
2016 01 20 00 50  23  1.9  2.6  1.70  7.69  5.73  16 1016.4  25.6  27.8  22.9 99.0 99.00
2016 01 20 01 50  34  6.9  7.9  1.58  6.25  5.42  10 1016.9  26.3  27.8  23.7 99.0 99.00
2016 01 20 02 50  36  6.7  8.0  1.74  7.14  5.64   9 1017.3  26.7  27.8  23.5 99.0 99.00
2016 01 20 03 50  45  6.9  8.0  1.99  7.69  5.97  33 1017.3  26.7  27.7  23.7 99.0 99.00
